Unique ID,inventory_year,company_proponent,project_name,province,sector,company_type,group,cleantech,opening inventory flag,freshman flag,graduate flag,dropout flag,construction flag,planned flag,size_bin
4115,2023,Pembina Pipeline Corp.,Watson Island Propane Export Terminal,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,1,0,0,$100M - $499M
4116,2023,Alcan Aluminum Ltd. and the Province of BC,Kenney Dam Cold Water Release Facility,BC,Energy,Public,Clean Electricity,Yes,1,0,0,1,0,1,$100M - $499M
4117,2023,BC Hydro,Peace Region Electricity Supply Project,BC,Energy,Public,Clean Electricity,Yes,1,0,1,0,0,0,$100M - $499M
4119,2023,AltaGas / Vopak Development Canada Inc.,Ridley Island Energy Export Facility (REEF),BC,Energy,Private,"DER, Storage, EV",Yes,1,0,0,0,0,1,$500M - $999M
4122,2023,Teck Resources/NGEx Resources,GJ Kinaskan Lake Copper-Gold Project,BC,Mining,Private,Precious Metal,No,1,0,0,0,0,1,Unknown
4123,2023,Fortis BC Inc.,Nicola Lake Hydro Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,Unknown
4124,2023,Selkirk Metals Corp.,Gold Mine,BC,Mining,Private,Precious Metal,No,1,0,0,1,0,0,Unknown
4126,2023,Devon Energy Corporation/ BP JV,Pike,AB,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,1,"$1,000M - $4,999M"
4129,2023,Pembina Pipelines Corp.,Peace Pipeline Expansion,AB,Energy,Private,Trans & Distr,No,1,0,1,0,0,0,$500M - $999M
4130,2023,Pembina Pipelines Corp.,Peace Pipeline Expansion,AB,Energy,Private,Trans & Distr,No,1,0,0,0,0,0,$500M - $999M
4133,2023,SinoCan Global,SinoCan Global Upgrader and Petrochemical Facility,AB,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,1,1,"$5,000M+"
4134,2023,Nauticol Energy,Nauticol Methanol Plant,AB,Energy,Private,Low Carbon Fuels,Yes,1,0,0,0,0,0,"$1,000M - $4,999M"
4137,2023,Wapahki Energy /CN Rail JV,Canapux Bitumen Processing Facility,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,1,0,1,<$100M
4138,2023,DP Energy,South Calgary Solar Facility,AB,Energy,Private,Clean Electricity,Yes,1,0,1,0,0,0,<$100M
4143,2023,Calibre Mining (previously Marathon Gold Corporation),Valentine Gold Mine,NL,Mining,Private,Precious Metal,No,1,0,0,0,0,0,$100M - $499M
4148,2023,Ontario Power Generation,Ranney Falls Expansion,ON,Energy,Public,Other,Yes,1,0,0,0,1,0,<$100M
4153,2023,DP Energy Limited (Haligonia Tidal Energy Ltd. / Rio Fundo Operations Canada Ltd.),Uisce Tapa In-Stream Tidal Energy Project,NS,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$100M - $499M
4154,2023,Sustane Technologies,Sustane Chester,NS,Energy,Private,Other,Yes,1,0,0,0,0,0,<$100M
4155,2023,Eagle Hill Energy LP /Kwanlin Dn First Nation,Haeckel Hill Wind Farm,YK,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,0,<$100M
4158,2023,EDF Renewables,Sharp Hills wind farm (248 MW),AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,0,$500M - $999M
4159,2023,Noront Resources Ltd.,Ferrochrome Processing Facility,ON,Mining,Private,Other,No,1,0,0,0,1,0,"$1,000M - $4,999M"
4160,2023,Resolute Forest Products,New cellulose filament plant,QC,Forest,Private,Other,Yes,1,0,0,1,0,0,<$100M
4162,2023,Waroona Energy Inc.,Superior Lake (formerly Pick Lake/Winston Lake Zinc Project),ON,Mining,Private,Other,No,1,0,0,1,0,1,$100M - $499M
4163,2023,Canadian Premium Sand,Wanipigow,MB,Mining,Private,Other,No,1,0,0,0,0,1,$100M - $499M
4166,2023,Foran Mining Corp.,McIlvenna Bay,SK,Mining,Private,Other,No,1,0,0,0,0,1,$100M - $499M
4167,2023,Electra Battery Materials Corp.,Cobalt Refinery Complex,ON,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,0,<$100M
4168,2023,Alliance Magnesium,Alliance Magnesium Plant,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,1,0,$100M - $499M
4169,2023,Allegiance Coal,Telkwa (Delete same project as Tenas Project (ID3610),BC,Mining,Private,Coal,No,1,0,0,0,1,1,<$100M
4170,2023,FortisBC,Tilbury Phase 2 LNG Expansion,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,0,Unknown
4172,2023,NGTL,NGTL Westpath Delivery project 2023,AB,Energy,Private,Other,Yes,1,0,0,1,0,0,"$1,000M - $4,999M"
4173,2023,SJ Energy,Burchill Wind Energy,NB,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,<$100M
4174,2023,Kahnawake Sustainable Energies (KSE) et Kruger,Des cultures,QC,Energy,Private,Other,Yes,1,0,0,0,0,0,<$100M
4176,2023,Innergex et corporation fonciaoAEre Pituvik,Centrale hydroao lectrique Innavik,QC,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$100M - $499M
4178,2023,Suncor Energy Inc.,Suncor Power Cogeneration Units,AB,Energy,Private,NG Power Gen,No,1,0,0,0,0,0,"$1,000M - $4,999M"
4179,2023,Cenovus Energy Inc.,Christina Lake Phase H Expansion,AB,Energy,Private,Other,Yes,1,0,0,0,1,1,"$1,000M - $4,999M"
4180,2023,TC Energy Corporation,2023 NGTL Intra-Basin System Expansion,AB,Energy,Private,Other,Yes,1,0,0,0,0,0,$500M - $999M
4181,2023,Nova Gas Transmission,Edson Mainline Expansion Project,AB,Energy,Private,Trans & Distr,No,1,0,1,0,1,0,$500M - $999M
4182,2023,Imperial Oil Ltd.,Cold Lake Thermal Project Enhancements,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,0,$100M - $499M
4183,2023,TC Energy Corporation,Alberta XPress Expansion Project,AB,Energy,Private,Other,Yes,1,0,1,0,1,0,$100M - $499M
4186,2023,Berkshire Hathaway Energy Canada,Rattlesnake Ridge Wind Project,AB,Energy,Private,Clean Electricity,Yes,1,0,1,0,0,0,$100M - $499M
4188,2023,Alpin Sun,Airport City Solar,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
4194,2023,Pembina Pipeline Corporation,Peace Pipeline Expansion Phase 9,AB,Energy,Private,Trans & Distr,No,1,0,1,0,0,0,$100M - $499M
4198,2023,Climate Transition Development Corporation,Greenview Geothermal Power Plant (Alberta No. 1),AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
4201,2023,Manitoba Hydro,Portage Area Capacity Enhancements,MB,Energy,Public,Other,Yes,1,0,0,0,0,0,$100M - $499M
4202,2023,Spicer,PempaoNq In-stream Tidal Energy Project,NS,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$100M - $499M
4203,2023,Big Moon Power,Tidal power demonstration facility,NS,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
4204,2023,Jupiter Hydro,In-Stream Tidal Demonstration Project,NS,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
4205,2023,Nova Innovation,The Nova Tidal Array (Petit Passage),NS,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
4214,2023,Imperial Oil Ltd.,Waterdown to Finch Project,ON,Energy,Private,Oil & Gas - Upstream,No,1,0,1,0,1,0,$100M - $499M
4215,2023,Hydro One,Lakeshore Transmission Stations Project Leamington Area Transmission Reinforcement (Lakeshore Transmission Station & Chatham to Lakeshore Line),ON,Energy,Public,Trans & Distr,No,1,0,0,0,0,0,$100M - $499M
4216,2023,NRStor and Six Nations of the Grand River Development Corporation Oneida Energy Storage LP,Oneida Energy Storage,ON,Energy,Private,"DER, Storage, EV",Yes,1,0,0,0,1,1,Unknown
4217,2023,Cenovus Energy Inc.,Spruce Lake East Lloyd,SK,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,Unknown
4218,2023,North American Helium,Helium Purification Plant,SK,Energy,Private,Other,Yes,1,0,1,0,1,0,<$100M
4219,2023,Yukon Energy Corporation,Grid-Scale Battery Storage,YK,Energy,Public,"DER, Storage, EV",Yes,1,0,0,0,0,0,<$100M
4220,2023,Port Hawkesbury Paper,Goose Harbour Lake Wind Farm (formerly Pirate Harbour),NS,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$100M - $499M
4221,2023,City of Summerside / Republic of KoreaoNs Samsung Renewable Energy,City of Summerside Solar Farm,PE,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
4223,2023,Potentia Renewables Inc.,Jenner Wind Power Project 3,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,0,Unknown
4224,2023,WindRiver Power Corp. & TC Energy,Canyon Creek Hydro Power Project (storage),AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$100M - $499M
4226,2023,Greengate Power Corporation,Wheatland Wind Project,AB,Energy,Private,Clean Electricity,Yes,1,0,1,0,0,0,$100M - $499M
4230,2023,JD Irving,Mill modernization and upgrade,NB,Forest,Private,Pulp & Paper,No,1,0,0,0,0,0,<$100M
4231,2023,Enbridge Frontier Inc.,Frontier NGL Plant and Pipeline Project,BC,Energy,Private,Trans & Distr,No,1,0,0,0,1,1,"$1,000M - $4,999M"
5000,2023,CanWhite Sands Corporation,DEN prooperty,MB,Mining,Private,Other,No,1,0,0,0,0,0,Unknown
5001,2023,CanWhite Sands Corporation,VIVIAN Sand Facility Project,MB,Mining,Private,Other,No,1,0,0,1,0,0,Unknown
5002,2023,Inuvialuit Petroleum Corporation,Inuvialuit Energy Security Project,NT,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,1,Unknown
5004,2023,CanWhite Sands Corporation,BRU property,MB,Mining,Private,Other,No,1,0,0,0,0,0,Unknown
5006,2023,Skidegate Band Council,Haida Gwaii Clean Energy Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,0,<$100M
5007,2023,NTPC,The Inuvik Wind Generation Project,NT,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,0,<$100M
5010,2023,Deh Tai GP Ltd,Clarke Lake Geothermal Development,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$100M - $499M
5015,2023,Pace Canada LP,Youngstown Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
5016,2023,Pace Canada LP,Caroline Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,1,<$100M
5017,2023,Pace Canada LP,Hannah Sheerness Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
5018,2023,Tlingit Homeland Energy Limited Partnership (THELP),Atlin Hydro Expansion project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,Unknown
5019,2023,AWP Industrial Park,"pellet mill, sawmill, biomass power plant and logistics",NT,Forest,Private,Lumber,No,1,0,0,0,0,1,<$100M
5021,2023,Capstone Infrastructure,Kneehill Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
5022,2023,Capstone Infrastructure,Michichi Solar Generation Facility,AB,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,0,<$100M
5025,2023,Interfor Corporation,Mill improvement,BC,Forest,Private,Pulp & Paper,No,1,0,0,1,0,1,<$100M
5027,2023,Osisko Development Corp.,Cariboo Gold Project,BC,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$100M - $499M
5028,2023,St Barbara Ltd.,Moose River Consolidated (15 Mile Stream Mine),NS,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$100M - $499M
5029,2023,Kruger,Brompton paper upgrade,QC,Forest,Private,Pulp & Paper,No,1,0,0,0,0,0,$100M - $499M
5033,2023,Capital Power,Enchant Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,1,0,1,0,$100M - $499M
5034,2023,Greengate Power Corporation,Lathom Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
5035,2023,Pace Canada LP,Joffre Solar Power Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
5036,2023,TC Energy Corporation,Saddlebrook Solar and Storage Project,AB,Energy,Private,"DER, Storage, EV",Yes,1,0,0,0,1,0,$100M - $499M
5037,2023,TransAlta Renewables,Garden Plain Wind Project,AB,Energy,Private,Clean Electricity,Yes,1,0,1,0,1,0,$100M - $499M
5038,2023,TransAlta Renewables,Tempest Wind Power Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
5039,2023,Montem Resources,Tent Mountain (Chinook),AB,Mining,Private,Other,No,1,0,0,0,0,0,$100M - $499M
5040,2023,Prairie Sunlight,Vauxhall Solar Farm,AB,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,1,$100M - $499M
5041,2023,AltaLink,Provost to Edgerton and Nilrem to Vermilion (PENV) Transmission Development,AB,Energy,Private,Trans & Distr,No,1,0,0,0,0,1,$100M - $499M
5043,2023,BowArk Energy Ltd.,Lanfine North Wind Power Project,AB,Energy,Private,Clean Electricity,Yes,1,0,1,0,0,0,$100M - $499M
5044,2023,Enel Green Power,Grizzly Bear Wind Power Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
5045,2023,Carbon Clean Energy Inc.,Project Wheatland BioFuel Facility,AB,Energy,Private,Low Carbon Fuels,Yes,1,0,0,1,0,1,$100M - $499M
5047,2023,Air Products,Canada Net-zero Hydrogen Energy Complex,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,"$1,000M - $4,999M"
5048,2023,Ascent Energy Partners,Dunmore Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$100M - $499M
5049,2023,Wolf Midstream,NGL North Integrated Energy Infrastructure System,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
5050,2023,Copenhagen Infrastructure Parteners ABO Wind Canada Ltd.,Buffalo Plains Wind Farm,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$500M - $999M
5052,2023,Fortis,Tilbury LNG Phase 2,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,"$1,000M - $4,999M"
5053,2023,Alberta BioBoard,MDF and Fuel Pellet Plant,AB,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,1,$500M - $999M
5054,2023,Siemens Energy,Siemens Energy Waste Heat-to-Power Pilot,AB,Energy,Private,Clean Heat,Yes,1,0,1,0,0,0,Unknown
5055,2023,Suncor ATCO JV,Suncor ATCO Hydrogen Project,AB,Energy,Private,Low Carbon Fuels,Yes,1,0,0,0,0,0,Unknown
5056,2023,Capital Power,Genesee Power Plant Natural Gas Conversion,AB,Energy,Private,NG Power Gen,No,1,0,0,1,0,0,$500M - $999M
5058,2023,TBD,Southern Lakes Transmission Network,YK,Energy,Private,Trans & Distr,No,1,0,0,0,1,0,Unknown
5059,2023,TBD,Moon Lake Pumped Storage,YK,Energy,Private,"DER, Storage, EV",Yes,1,0,0,1,0,0,Unknown
5060,2023,Fortis,Tilbury LNG Phase 1B,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,1,0,1,Unknown
5061,2023,Manitoba Hydro,Kettle Unit 6 Minor Overhaul,MB,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
5062,2023,Manitoba Hydro,Kettle Unit 10 Minor Overhaul,MB,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
5063,2023,Manitoba Hydro,Kettle Unit 5 Minor Overhaul,MB,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
5064,2023,Manitoba Hydro,Southwest Wpg 115kV Tsfrmr Improv-Phase2,MB,Energy,Public,Clean Electricity,Yes,1,0,0,0,1,0,<$100M
5066,2023,Ontario Power Generation,Redevelopment of the Calabogie site,ON,Energy,Public,Clean Electricity,Yes,1,0,0,0,1,0,$100M - $499M
5067,2023,Ontario Power Generation,Redevelopment of Coniston station,ON,Energy,Public,Clean Electricity,Yes,1,0,0,0,1,1,<$100M
5068,2023,Lakeshore Natural Gas,Certarus and North Shore Distribution project,ON,Energy,Private,Other,Yes,1,0,0,0,0,1,<$100M
5075,2023,Avalon Advanced Materials Inc.,Separation Rapids,ON,Mining,Private,Other,No,1,0,0,0,0,1,<$100M
5076,2023,Resolve Energie,Usine de production d'ethanol cellulosique,QC,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,$100M - $499M
5077,2023,Greenfield Global,Agrandissement usine d'ethanol a Varennes,QC,Energy,Private,Low Carbon Fuels,Yes,1,0,0,0,0,1,$100M - $499M
5082,2023,Elemental Energy,Awasis Solar,SK,Energy,Private,Clean Electricity,Yes,1,0,1,0,0,0,Unknown
5084,2023,Kruger Energy Inc.,Foxtail Grove Solar,SK,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,Unknown
5085,2023,Prairie Green Renewable Energy Inc.,Prairie Green Renewable Energy,SK,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,Unknown
5086,2023,DEEP,DEEP Geothermal,SK,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,1,Unknown
5087,2023,Innagreen Investments and Awasis Nehiyawewini Energy Development,Bekevar Wind Energy Project,SK,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,Unknown
5089,2023,Independent Energy Corp.,Kerrobert Crude Oil Processing Facility,SK,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,1,0,<$100M
6001,2023,Pembina Pipeline Corporation and TC Energy,Alberta Carbon Grid,AB,Energy,Private,CCUS,Yes,1,0,0,0,1,0,Unknown
6002,2023,Highwood Organics Processing,Aldersyde Bioenergy Facility,AB,Energy,Private,Waste Biomass,Yes,1,0,0,1,0,1,<$100M
6003,2023,"Shell Canada Limited, ATCO Energy Solutions Ltd., and Suncor Energy Inc.",Atlas Carbon Sequestration Hub,AB,Energy,Private,CCUS,Yes,1,0,0,0,0,0,Unknown
6004,2023,City of St. Albert,Badger Lands Solar Farm,AB,Energy,Public,Clean Electricity,Yes,1,0,0,1,0,0,<$100M
6005,2023,BHP Billiton Petroleum,BHP Canada Exploration Drilling Project,NL,Energy,Private,Oil & Gas - Upstream,No,1,0,0,1,0,0,$500M - $999M
6006,2023,Recyclage carbone Varenne (Technologie d'Enerkem),Biofuel Facility,QC,Forest,Private,Other,Yes,1,0,0,1,0,0,$500M - $999M
6008,2023,McEwen Mining Inc.,Black Fox,ON,Mining,Private,Other,No,1,0,0,0,1,1,$100M - $499M
6009,2023,McEwen Mining Inc.,Black Fox Mine Froome Expansion,ON,Mining,Private,Other,No,1,0,0,0,0,0,$100M - $499M
6012,2023,Elemental Energy,Chappice Lake Solar Storage Project,AB,Energy,Private,"DER, Storage, EV",Yes,1,0,0,0,1,0,<$100M
6013,2023,Enbridge Inc.,Cherry to Bathurst NPS 20 Pipeline Replacement Project,ON,Energy,Private,Trans & Distr,No,1,0,0,1,0,0,$100M - $499M
6014,2023,Canadian Natural Resources Ltd. (CNRL),CNRL In-Pit Extraction Process Demonstration,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,1,0,<$100M
6016,2023,Voltarix Group,Creekside Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,1,<$100M
6017,2023,ATCO,Deerfoot Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
6018,2023,FortisBC,Eagle Mountain - Woodfibre Gas Pipeline,BC,Energy,Private,Trans & Distr,No,1,0,0,0,1,1,$100M - $499M
6019,2023,Skeena Resources Ltd.,Eskay Creek Mine,BC,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$100M - $499M
6020,2023,NOVA Gas Transmission Ltd.,Foothills Zone 8 West Path Delivery 2022,BC,Energy,Private,Clean Electricity,Yes,1,0,1,0,0,0,<$100M
6021,2023,NOVA Gas Transmission Ltd.,Foothills Zone 8 West Path Delivery 2023,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
6022,2023,NTPC,Fort Providence and Kakisa Transmission Line,NT,Energy,Private,Trans & Distr,No,1,0,0,0,1,1,<$100M
6024,2023,FD Power,Genalta Flare Gas Bromhead,SK,Energy,Private,Other,Yes,1,0,0,0,0,0,Unknown
6025,2023,Rock Tech Lithium Inc.,Georgia Lake,ON,Mining,Private,Critical Mineral,Yes,0,1,0,1,0,1,$100M - $499M
6026,2023,TransAlta Corporation,Ghost River WaterCharger Battery Energy Storage,AB,Energy,Private,"DER, Storage, EV",Yes,1,0,0,0,0,0,$100M - $499M
6027,2023,Entropy Inc.,Glacier Gas Plant CCS (Phase 1),AB,Energy,Private,Oil & Gas - Downstream,No,1,0,1,0,1,0,<$100M
6028,2023,TransAlta Corporation,Glacier Gas Plant CSS (Phase 2),AB,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,<$100M
6029,2023,LNG Newfoundland and Labrador,Grassy Point LNG,NL,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,"$5,000M+"
6030,2023,Capital Power,Halkirk Wind Project Phase 2,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
6031,2023,Diageo Canada Inc.,Implantation de mesures de reduction des emissions de GES et de conversion energetique,QC,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,1,<$100M
6032,2023,BigMoon Canada Corporation,In-Stream Tidal Energy Project,NS,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
6033,2023,International Wood Industries,Integrated wood processing facility (sawmill and pellet plant),ON,Forest,Private,Lumber,No,1,0,0,0,0,0,Unknown
6034,2023,"ITOCHU Corporation, Petronas Canada, Interpipe (Brookfield Infrastructure)",ITOCHU/Petronas/Interpipe (Brookfield Infrastructure) Blue Ammonia Production Facility,AB,Energy,Private,Low Carbon Fuels,Yes,1,0,0,1,0,1,"$1,000M - $4,999M"
6035,2023,Landore Resources Limited,Junior Lake (BAM Gold Project),ON,Mining,Private,Precious Metal,No,0,1,0,0,0,1,$100M - $499M
6036,2023,Imperial Oil,Kearl Oil Sand In-Pit Tailings Project,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,0,$500M - $999M
6037,2023,Manitoba Hydro,Kettle Unit 8 Stator Overhaul,MB,Energy,Public,Clean Electricity,Yes,1,0,0,0,1,1,<$100M
6038,2023,Keyera Corp. and SemCAMS Midstream,Key Access Pipeline System Project,AB,Energy,Private,Trans & Distr,No,1,0,1,0,0,0,"$1,000M - $4,999M"
6040,2023,FD Power,Kopahawakenum,SK,Energy,Private,Other,Yes,1,0,0,0,0,1,<$100M
6041,2023,SOQUEM,Kwyjibo,QC,Mining,Private,Other,No,0,1,0,0,0,1,$500M - $999M
6042,2023,Mao taux Lomiko,La Loutre Graphite,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$100M - $499M
6043,2023,Hydro One,Chatham to Lakeshore Transmission Line,ON,Energy,Public,Trans & Distr,No,1,0,0,0,0,0,$500M - $999M
6044,2023,Lafarge Canada Inc.,Landfill Fly Ash Beneficiation Project,AB,Energy,Private,Waste Biomass,Yes,1,0,0,0,1,1,<$100M
6045,2023,Manitoba Hydro,Limestone Units 1-3 & 5-10 Stator Re-Wedge,MB,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
6046,2023,"LNG Canada (Shell Canada Limited, PETRONAS, Korea Gas Corporation (KOGAS), Mitsubishi Corporation, and PetroChina Company Limited)",LNG Canada Phase 2,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,1,1,Unknown
6047,2023,Manitoba Hydro,Long Spruce Generator Protection Replacement,MB,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
6048,2023,Canadian Malartic GP,Malartic extension project - Odyssey,QC,Mining,Private,Other,No,1,0,0,0,1,0,$500M - $999M
6049,2023,Mines Agnico Eagle ltee,Malartic Extension Project (Odyssey),QC,Mining,Private,Other,No,1,0,0,0,1,0,"$1,000M - $4,999M"
6050,2023,Miniere O3,Marban Block,QC,Mining,Private,Other,No,0,1,0,0,1,1,$100M - $499M
6052,2023,Bison Low Carbon Ventures Inc.,Meadowbrook Hub Project,AB,Energy,Private,Other,Yes,1,0,0,0,0,0,Unknown
6053,2023,TC Energy Corporation,Meaford Pumped Storage Project,ON,Energy,Private,"DER, Storage, EV",Yes,1,0,0,1,0,1,"$1,000M - $4,999M"
6054,2023,Mercer International,Mercer Peace River Fibre Procurement Project,AB,Forest,Private,Other,Yes,1,0,1,0,0,0,<$100M
6055,2023,Western Resources Corp.,Milestone,SK,Mining,Private,Other,No,1,0,0,0,0,0,Unknown
6056,2023,San Group,Mill and port upgrades,BC,Forest,Private,Pulp & Paper,No,1,0,0,1,0,1,$100M - $499M
6057,2023,Resolute,Mill modernization and new equipment,QC,Forest,Private,Pulp & Paper,No,1,0,0,0,0,1,<$100M
6058,2023,MAXIM Power Corp.,Milner 2 Combined Cycle Gas Turbine Power Project,AB,Energy,Private,NG Power Gen,No,1,0,1,0,0,0,$100M - $499M
6059,2023,"Mitsubishi Corporation, Shell Canada Limited",Mitsubishi/Shell Ammonia Project,AB,Energy,Private,Low Carbon Fuels,Yes,1,0,0,0,0,0,Unknown
6061,2023,Voyager Metals inc.,Mont Sorcier,QC,Mining,Private,Other,No,0,1,0,1,0,1,$500M - $999M
6062,2023,Voltarix Group,Moon Lake Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
6063,2023,Northriver Midstream NEBC Connector GP Inc.,NEBC Connector Project,Multi,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
6064,2023,One Sky Forest Products,New OSB Mill,SK,Forest,Private,EWP,No,1,0,0,0,0,1,$100M - $499M
6066,2023,NOVA Gas Transmission Ltd.,NGTL West Path Delivery 2022 Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
6067,2023,Northern Petrochemical Corp.,Northern Petrochemical Ammonia and Methanol Production Facility,AB,Energy,Private,Low Carbon Fuels,Yes,1,0,0,1,0,1,"$1,000M - $4,999M"
6068,2023,Ciment Quao bec,Nouvel atelier de broyage ciment,QC,Energy,Private,Other,Yes,1,0,1,0,0,0,$100M - $499M
6069,2023,Wawa OSB Inc,OSB Mill restart,ON,Forest,Private,EWP,Yes,1,0,0,0,0,1,$100M - $499M
6072,2023,Peak Renewables,Pellet Plant,BC,Forest,Private,Other,Yes,1,0,0,0,0,1,<$100M
6073,2023,Groupe Lebel,Pellet plant,QC,Forest,Private,Other,Yes,1,0,0,0,0,0,Unknown
6074,2023,Nihat Corp,Pellet plant,NWT,Forest,Private,Other,Yes,1,0,0,0,1,0,Unknown
6075,2023,Nairn Centre Wood Pellet Plant,Pellet plant,ON,Forest,Private,Other,Yes,1,0,0,1,0,0,Unknown
6076,2023,Whitesands First Nation,Pellet plant and biomass co-gen,ON,Forest,Private,Other,Yes,1,0,0,1,0,0,Unknown
6077,2023,Hydro One,Power Downtown Toronto,ON,Energy,Public,Trans & Distr,No,1,0,0,1,0,1,$100M - $499M
6079,2023,Heartland Generation,Rainbow Lake Generating Station Expansion,AB,Energy,Private,Other,Yes,1,0,0,0,0,1,<$100M
6081,2023,Newcrest Mining Ltd./Imperial Metals,Red Chris Block Cave Expansion,BC,Mining,Private,Precious Metal,No,1,0,0,0,0,1,"$1,000M - $4,999M"
6083,2023,Voltarix Group,Rocktree Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
6084,2023,DP Energy,Saamis Solar Farm,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
