unique_id,year,company,project,loation,province,status,sector,project_cost,latitude_1,longitude_1,company_type,group,cleantech,abbreviation,planning,construction,active,graduate,dropout
4051,2020,Canadian Solar,Suffield bi-facial solar Project,Suffield,AB,Under Construction,Energy,49,50.223224,-111.160782,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
4052,2019,Cascade Power,Cascade Natural Gas Project,Yellowhead County,AB,Announced & Planning,Energy,1500,53.546576,-116.601057,Private,NG Power Gen,No,EN-NGPG,1,0,1,0,0
4052,2020,Cascade Power,Cascade Natural Gas Project,Yellowhead County,AB,Announced & Planning,Energy,1500,53.546576,-116.601057,Private,NG Power Gen,No,EN-NGPG,1,0,1,0,0
4052,2021,Cascade Power,Cascade Natural Gas Project,Yellowhead County,AB,Under Construction,Energy,1500,53.546576,-116.601057,Private,NG Power Gen,No,EN-NGPG,0,1,1,0,0
4052,2022,Cascade Power,Cascade Natural Gas Project,Yellowhead County,AB,Under Construction,Energy,1500,53.546576,-116.601057,Private,NG Power Gen,No,EN-NGPG,0,1,1,0,0
4052,2023,Cascade Power,Cascade Natural Gas Project,Yellowhead County,AB,Under Construction,Energy,1500,53.546576,-116.601057,Private,NG Power Gen,No,EN-NGPG,0,1,0,1,0
4053,2019,Fengate Capital Management,Central Utility Block for Heartland Petrochemical Complex,Strathcona County,AB,Under Construction,Energy,600,53.777352,-113.051299,Private,Oil & Gas - Downstream,No,EN-OG-D,0,1,1,0,0
4053,2020,Fengate Capital Management,Central Utility Block for Heartland Petrochemical Complex,Strathcona County,AB,Under Construction,Energy,600,53.777352,-113.051299,Private,Oil & Gas - Downstream,No,EN-OG-D,0,1,0,1,0
4054,2019,University of Alberta,South Campus District Energy System,Edmonton,AB,Announced & Planning,Energy,29.5,53.523149,-113.524093,Private,Clean Heat,Yes,EN-CLHT,1,0,1,0,0
4054,2020,University of Alberta,South Campus District Energy System,Edmonton,AB,Announced & Planning,Energy,29.5,53.523149,-113.524093,Private,Clean Heat,Yes,EN-CLHT,1,0,0,0,1
4055,2019,Kineticor Resource Corp,Three Creeks Power Plant,Peace No. 135,AB,Announced & Planning,Energy,100,56.228128,-117.433396,Private,NG Power Gen,Yes,EN-LCF,1,0,1,0,0
4055,2020,Kineticor Resource Corp,Three Creeks Power Plant,Peace No. 135,AB,Announced & Planning,Energy,100,56.228128,-117.433396,Private,NG Power Gen,Yes,EN-LCF,1,0,0,0,1
4056,2019,Vanderwell Contractors,Vanderwell Sawmill bioenergy plant (3.6 MW),Lesser Slave River No. 124,AB,Announced & Planning,Energy,40,55.391952,-114.289016,Private,Waste Biomass,Yes,EN-BIO,1,0,0,0,1
4057,2019,EDF Renewables Canada,Vulcan Solar Project,,AB,Announced & Planning,Energy,115,50.403783,-113.253133,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4057,2020,EDF Renewables Canada,Vulcan Solar Project,Vulcan County,AB,Approved,Energy,155,50.403783,-113.253133,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4057,2021,EDF Renewables Canada,Vulcan Solar Project,Vulcan County,AB,Approved,Energy,155,50.403783,-113.253133,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4057,2022,EDF Renewables Canada,Vulcan Solar Project,Vulcan County,AB,Approved,Energy,155,50.403783,-113.253133,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4057,2023,EDF Renewables Canada,Vulcan Solar Project,Vulcan County,AB,Announced & Planning,Energy,155,50.403783,-113.253133,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4057,2024,EDF Renewables Canada,Vulcan Solar Project,Vulcan County,AB,Announced & Planning,Energy,155,50.403783,-113.253133,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4058,2019,Solar Krafte,Cassils Solar Project,County of Newell,AB,Under Construction,Energy,35,50.58653,-112.033519,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
4059,2019,Solar Krafte,Prairie Sunlight I,Taber,AB,Announced & Planning,Energy,125,49.789854,-112.162682,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
4060,2019,Solar Krafte,Wrentham Solar Project,Warner,AB,Under Construction,Energy,65,49.524649,-112.168429,Private,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4060,2020,Solar Krafte,Wrentham Solar Project,Warner,AB,Announced & Planning,Energy,65,49.524649,-112.168429,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
4061,2019,Solar Krafte,Spring Coulle Solar Project,Cardston County,AB,Approved,Energy,50,49.333282,-113.05492,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4061,2020,Solar Krafte,Spring Coulle Solar Project,Cardston County,AB,Under Construction,Energy,50,49.333282,-113.05492,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
4062,2019,Solar Krafte,Strathmore Solar Farm,Strathmore,AB,Announced & Planning,Energy,60,51.037057,-113.402242,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4062,2020,Solar Krafte,Strathmore Solar Farm,Strathmore,AB,Announced & Planning,Energy,60,51.037057,-113.402242,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4062,2021,Solar Krafte,Strathmore Solar Farm,Strathmore,AB,Under Construction,Energy,60,51.037057,-113.402242,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
4063,2019,Suncor,Forty Mile Wind Power Project,Bow Island,AB,Announced & Planning,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4063,2020,Suncor,Forty Mile Wind Power Project,Bow Island,AB,Announced & Planning,Energy,300,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4063,2021,Suncor Energy Inc.,Forty Mile Wind Power Project,Bow Island,AB,Under Construction,Energy,300,49.73002752,-111.2960529,Private,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4063,2022,Suncor Energy Inc.,Forty Mile Wind Power Project (Maleb Phase & Granlea Phase),Bow Island,AB,Under Construction,Energy,600,49.73002752,-111.2960529,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
4064,2019,NGTL,NGTL Westpath Delivery project,Rocky View,AB,Approved,Energy,409,51.189019,-114.469601,Private,Other,Yes,EN-OTH,1,0,0,0,1
4066,2019,Westcoast,T South Expansion and Reliability Project,Williams Lake,BC,Announced & Planning,Energy,329,55.697009,-121.63026,Private,Other,Yes,EN-OTH,1,0,1,0,0
4066,2020,Enbridge Inc.,T South Expansion and Reliability Project,Williams Lake,BC,Approved,Energy,329,55.697009,-121.63026,Private,Other,Yes,EN-OTH,1,0,1,0,0
4066,2021,Enbridge Inc.,T South Expansion and Reliability Project,Williams Lake,BC,Approved,Energy,329,55.697009,-121.63026,Private,Other,Yes,EN-OTH,1,0,0,0,1
4067,2019,Global First Power,Micro Modular Reactor demonstration project at Chalk River Laboratories,Chalk River,ON,Announced & Planning,Energy,,46.0502,-77.361,Private,Nuclear,Yes,EN-NUC,1,0,1,0,0
4067,2020,Global First Power,Micro Modular Reactor demonstration project at Chalk River Laboratories,Chalk River,ON,Announced & Planning,Energy,,46.0502,-77.361,Private,Nuclear,Yes,EN-NUC,1,0,1,0,0
4067,2021,Global First Power,Micro Modular Reactor demonstration project at Chalk River Laboratories,Chalk River,ON,In Review,Energy,,46.0502,-77.361,Private,Nuclear,Yes,EN-NUC,1,0,1,0,0
4067,2022,Global First Power,Micro Modular Reactor demonstration project at Chalk River Laboratories,Chalk River,ON,In Review,Energy,,46.0502,-77.361,Private,Nuclear,Yes,EN-NUC,1,0,0,0,1
4072,2020,PEI Energy Corporation,Borden Battery Park,"Borden-Carleton, PEI",PE,Announced & Planning,Energy,35,46.2537626,-63.6921622,Public,"DER, Storage, EV",Yes,EN-DER,1,0,1,0,0
4072,2021,PEI Energy Corporation,Borden Battery Park,Borden-Carleton,PE,In Review,Energy,35,46.2537626,-63.6921622,Public,"DER, Storage, EV",Yes,EN-DER,1,0,1,0,0
4072,2022,PEI Energy Corporation,Borden Battery Park,Borden-Carleton,PE,In Review,Energy,35,46.2537626,-63.6921622,Public,"DER, Storage, EV",Yes,EN-DER,1,0,1,0,0
4072,2023,PEI Energy Corporation,Borden Battery Park,Borden-Carleton,PE,In Review,Energy,35,46.2537626,-63.6921622,Public,"DER, Storage, EV",Yes,EN-DER,1,0,1,0,0
4072,2024,PEI Energy Corporation,Borden Battery Park,Borden-Carleton,PE,In Review,Energy,35,46.2537626,-63.6921622,Public,"DER, Storage, EV",Yes,EN-DER,1,0,1,0,0
4073,2019,PEI Energy Corporation,Western PEI Transmission Upgrade,"Western Prince County, PEI",PE,In Review,Energy,20,46.794249,-64.157612,Private,Trans & Distr,No,EN-T&D,1,0,1,0,0
4073,2020,PEI Energy Corporation,Western PEI Transmission Upgrade,"Western Prince County, PEI",PE,In Review,Energy,20,46.794249,-64.157612,Private,Trans & Distr,No,EN-T&D,1,0,1,0,0
4073,2021,PEI Energy Corporation,Western PEI Transmission Upgrade,"Western Prince County, PEI",PE,In Review,Energy,44,46.794249,-64.157612,Private,Trans & Distr,No,EN-T&D,1,0,1,0,0
4073,2022,PEI Energy Corporation,Western PEI Transmission Upgrade,"Western Prince County, PEI",PE,In Review,Energy,44,46.43471386,-63.77626244,Private,Trans & Distr,No,EN-T&D,1,0,1,0,0
4073,2023,PEI Energy Corporation,Western PEI Transmission Upgrade,"Western Prince County, PEI",PE,In Review,Energy,44,46.43471386,-63.77626244,Private,Trans & Distr,No,EN-T&D,1,0,1,0,0
4073,2024,PEI Energy Corporation,Western PEI Transmission Upgrade,"Western Prince County, PEI",PE,In Review,Energy,44,46.43471386,-63.77626244,Private,Trans & Distr,No,EN-T&D,1,0,1,0,0
4077,2019,Synex Energy Resources Ltd.,Victoria Lake Hydro Project,Port Alice,BC,In Review,Energy,18,50.424697,-127.487264,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4077,2020,Synex Energy Resources Ltd.,Victoria Lake Hydro Project,Port Alice,BC,In Review,Energy,18,50.424697,-127.487264,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4077,2021,Synex Energy Resources Ltd.,Victoria Lake Hydro Project,Port Alice,BC,In Review,Energy,18,50.424697,-127.487264,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4077,2022,Synex Energy Resources Ltd.,Victoria Lake Hydro Project,Port Alice,BC,In Review,Energy,18,50.424697,-127.487264,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4077,2023,Synex Energy Resources Ltd.,Victoria Lake Hydro Project,Port Alice,BC,In Review,Energy,18,50.424697,-127.487264,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4077,2024,Synex Energy Resources Ltd.,Victoria Lake Hydro Project,Port Alice,BC,In Review,Energy,18,50.424697,-127.487264,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4079,2019,BC Hydro,Mica 600V Circuit Breaker Upgrades Project,Revelstoke,BC,Under Construction,Energy,19,51.049737,-118.194671,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4079,2020,BC Hydro,Mica 600V Circuit Breaker Upgrades Project,Revelstoke,BC,Under Construction,Energy,19,51.049737,-118.194671,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4079,2021,BC Hydro,Mica 600V Circuit Breaker Upgrades Project,Revelstoke,BC,Under Construction,Energy,26,51.049737,-118.194671,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4079,2022,BC Hydro,Mica 600V Circuit Breaker Upgrades Project,Revelstoke,BC,Under Construction,Energy,26,51.049737,-118.194671,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4079,2023,BC Hydro,Mica 600V Circuit Breaker Upgrades Project,Revelstoke,BC,Under Construction,Energy,32,51.049737,-118.194671,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4079,2024,BC Hydro,Mica 600V Circuit Breaker Upgrades Project,Revelstoke,BC,Under Construction,Energy,32,51.049737,-118.194671,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4080,2019,Pacific Greengen Power Inc.,Fries Creek Hydroelectric Project,Harrison Hot Springs,BC,In Review,Energy,20,49.307766,-121.799622,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4080,2020,Pacific Greengen Power Inc.,Fries Creek Hydroelectric Project,Harrison Hot Springs,BC,In Review,Energy,20,49.307766,-121.799622,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4080,2021,Pacific Greengen Power Inc.,Fries Creek Hydroelectric Project,Harrison Hot Springs,BC,In Review,Energy,20,49.307766,-121.799622,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4080,2022,Pacific Greengen Power Inc.,Fries Creek Hydroelectric Project,Harrison Hot Springs,BC,In Review,Energy,20,49.307766,-121.799622,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4080,2023,Pacific Greengen Power Inc.,Fries Creek Hydroelectric Project,Harrison Hot Springs,BC,In Review,Energy,20,49.307766,-121.799622,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4080,2024,Pacific Greengen Power Inc.,Fries Creek Hydroelectric Project,Harrison Hot Springs,BC,In Review,Energy,20,49.307766,-121.799622,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4081,2019,BC Hydro,Cheakamus Recoat Units 1 & 2 Penstock Project,Squamish,BC,Under Construction,Energy,23,49.702853,-123.159011,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4081,2020,BC Hydro,Cheakamus Recoat Units 1 & 2 Penstock Project,Squamish,BC,Under Construction,Energy,23,49.702853,-123.159011,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4081,2021,BC Hydro,Cheakamus Recoat Units 1 & 2 Penstock Project,Squamish,BC,Under Construction,Energy,23,49.702853,-123.159011,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4081,2022,BC Hydro,Cheakamus Recoat Units 1 & 2 Penstock Project,Squamish,BC,Under Construction,Energy,23,49.702853,-123.159011,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4081,2023,BC Hydro,Cheakamus Recoat Units 1 & 2 Penstock Project,Squamish,BC,Under Construction,Energy,35,49.702853,-123.159011,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4081,2024,BC Hydro,Cheakamus Recoat Units 1 & 2 Penstock Project,Squamish,BC,Under Construction,Energy,35,49.702853,-123.159011,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4082,2020,BC Hydro,Tilbury System Improvements Project,Delta,BC,Under Construction,Energy,24,49.092453,-123.019571,Public,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
4084,2019,BC Hydro,Bridge River 2 - Strip and Recoat Penstock 1 Interior Project,Lillooet,BC,Under Construction,Energy,26,50.685694,-121.936334,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4084,2021,BC Hydro,Bridge River 2 - Strip and Recoat Penstock 1 Interior Project,Lillooet,BC,Under Construction,Energy,35,50.685694,-121.936334,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4084,2022,BC Hydro,Bridge River 2 - Strip and Recoat Penstock 1 Interior Project,Lillooet,BC,Under Construction,Energy,35,50.685694,-121.936334,Public,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
4091,2019,Moose Lake Wind LP,Moose Lake Wind Project,Tumbler Ridge,BC,Announced & Planning,Energy,45,55.11167,-121.000634,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
4092,2019,BC Hydro,G.M. Shrum Spillway Gate Upgrade Project,Hudson Hope,BC,Under Construction,Energy,48,56.034311,-121.908672,Public,Other,Yes,EN-OTH,0,1,1,0,0
4092,2020,BC Hydro,G.M. Shrum Spillway Gate Upgrade Project,Hudson Hope,BC,Under Construction,Energy,48,56.034311,-121.908672,Public,Other,Yes,EN-OTH,0,1,0,1,0
4093,2019,BC Hydro,Mica Modernize Controls (Digital) Project,Revelstoke,BC,Announced & Planning,Energy,48,51.001442,-118.19374,Public,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4093,2020,BC Hydro,Mica Modernize Controls (Digital) Project,Revelstoke,BC,Under Construction,Energy,48,51.001442,-118.19374,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4093,2021,BC Hydro,Mica Modernize Controls (Digital) Project,Revelstoke,BC,Under Construction,Energy,56,51.001442,-118.19374,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4093,2022,BC Hydro,Mica Modernize Controls (Digital) Project,Revelstoke,BC,Under Construction,Energy,56,51.001442,-118.19374,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4093,2023,BC Hydro,Mica Modernize Controls (Digital) Project,Revelstoke,BC,Under Construction,Energy,56,51.001442,-118.19374,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4093,2024,BC Hydro,Mica Modernize Controls (Digital) Project,Revelstoke,BC,Under Construction,Energy,56,51.001442,-118.19374,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4094,2019,BC Hydro,Barnard Substation 50/60 Feeder Section Replacement Project,Burnaby,BC,Under Construction,Energy,48,49.262575,-122.9007,Public,Trans & Distr,No,EN-T&D,0,1,1,0,0
4094,2020,BC Hydro,Barnard Substation 50/60 Feeder Section Replacement Project,Burnaby,BC,Under Construction,Energy,48,49.262575,-122.9007,Public,Trans & Distr,No,EN-T&D,0,1,1,0,0
4094,2021,BC Hydro,Barnard Substation 50/60 Feeder Section Replacement Project,Burnaby,BC,Under Construction,Energy,48,49.262575,-122.9007,Public,Trans & Distr,No,EN-T&D,0,1,1,0,0
4094,2022,BC Hydro,Barnard Substation 50/60 Feeder Section Replacement Project,Burnaby,BC,Under Construction,Energy,48,49.262575,-122.9007,Public,Trans & Distr,No,EN-T&D,0,1,0,1,0
4096,2019,Boralex,Babcock Ridge Wind Farm,Tumbler Ridge,BC,In Review,Energy,50,55.11167,-121.000634,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4096,2020,Boralex,Babcock Ridge Wind Farm,Tumbler Ridge,BC,Announced & Planning,Energy,50,55.11167,-121.000634,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4096,2021,Boralex,Babcock Ridge Wind Farm,Tumbler Ridge,BC,Announced & Planning,Energy,50,55.11167,-121.000634,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4096,2022,Boralex,Babcock Ridge Wind Farm,Tumbler Ridge,BC,Announced & Planning,Energy,50,55.11167,-121.000634,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4096,2023,Boralex,Babcock Ridge Wind Farm,Tumbler Ridge,BC,Announced & Planning,Energy,50,55.11167,-121.000634,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4096,2024,Boralex,Babcock Ridge Wind Farm,Tumbler Ridge,BC,Announced & Planning,Energy,50,55.11167,-121.000634,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4097,2019,Sukunka Wind Project LP,Sukunka Wind Energy Project,Chetwynd,BC,In Review,Energy,50,55.568893,-121.461838,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4097,2020,Sukunka Wind Project LP,Sukunka Wind Energy Project,Chetwynd,BC,In Review,Energy,50,55.568893,-121.461838,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4097,2021,Sukunka Wind Project LP,Sukunka Wind Energy Project,Chetwynd,BC,In Review,Energy,50,55.568893,-121.461838,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4097,2022,Sukunka Wind Project LP,Sukunka Wind Energy Project,Chetwynd,BC,In Review,Energy,50,55.568893,-121.461838,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
4098,2019,Zonnebeke Wind Project LP,Zonnebeke Wind Energy Project,Chetwynd,BC,Under Construction,Energy,50,55.568893,-121.461838,Private,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4098,2020,Zonnebeke Wind Project LP,Zonnebeke Wind Energy Project,Chetwynd,BC,Announced & Planning,Energy,50,55.568893,-121.461838,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4098,2021,Zonnebeke Wind Project LP,Zonnebeke Wind Energy Project,Chetwynd,BC,Announced & Planning,Energy,50,55.568893,-121.461838,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4098,2022,Zonnebeke Wind Project LP,Zonnebeke Wind Energy Project,Chetwynd,BC,Announced & Planning,Energy,50,55.568893,-121.461838,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
4101,2019,BC Hydro,UBC Load Increase Stage 2 Project,Vancouver,BC,Under Construction,Energy,55,49.261697,-123.232418,Public,Other,Yes,EN-OTH,0,1,1,0,0
4101,2020,BC Hydro,UBC Load Increase Stage 2 Project,Vancouver,BC,Under Construction,Energy,55,49.261697,-123.232418,Public,Other,Yes,EN-OTH,0,1,0,1,0
4104,2019,Canfor Corporation/Licella,Biofuel Facility,Prince George,BC,Announced & Planning,Energy,70,53.92241,-122.745706,Private,Low Carbon Fuels,Yes,EN-LCF,1,0,1,0,0
4104,2020,Canfor Corporation/Licella,Biofuel Facility,Prince George,BC,Announced & Planning,Energy,70,53.92241,-122.745706,Private,Low Carbon Fuels,Yes,EN-LCF,1,0,1,0,0
4104,2021,Canfor Corporation/Licella,Biofuel Facility,Prince George,BC,Announced & Planning,Energy,70,53.92241,-122.745706,Private,Low Carbon Fuels,Yes,EN-LCF,1,0,1,0,0
4104,2022,Canfor Corporation/Licella,Biofuel Facility,Prince George,BC,Announced & Planning,Energy,70,53.92241,-122.745706,Private,Low Carbon Fuels,Yes,EN-LCF,1,0,1,0,0
4104,2023,Canfor Corporation/Licella,Biofuel Facility,Prince George,BC,Announced & Planning,Energy,70,53.92241,-122.745706,Private,Low Carbon Fuels,Yes,EN-LCF,1,0,1,0,0
4104,2024,Canfor Corporation/Licella,Biofuel Facility,Prince George,BC,Announced & Planning,Energy,70,53.92241,-122.745706,Private,Low Carbon Fuels,Yes,EN-LCF,1,0,1,0,0
4105,2019,BC Hydro,South Fraser Transmission Relocation Project,Richmond,BC,Under Construction,Energy,76,49.113113,-123.131527,Public,Trans & Distr,No,EN-T&D,0,1,1,0,0
4105,2020,BC Hydro,South Fraser Transmission Relocation Project,Richmond,BC,Under Construction,Energy,76,49.113113,-123.131527,Public,Trans & Distr,No,EN-T&D,0,1,1,0,0
4105,2021,BC Hydro,South Fraser Transmission Relocation Project,Richmond,BC,Under Construction,Energy,76,49.113113,-123.131527,Public,Trans & Distr,No,EN-T&D,0,1,1,0,0
4105,2022,BC Hydro,South Fraser Transmission Relocation Project,Richmond,BC,Under Construction,Energy,27,49.113113,-123.131527,Public,Trans & Distr,No,EN-T&D,0,1,0,1,0
4106,2019,BC Hydro,Downtown Vancouver Electricity Supply - West End Strategic Property Purchase,Vancouver,BC,Under Construction,Energy,81,49.27422,-123.125605,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4106,2020,BC Hydro,Downtown Vancouver Electricity Supply - West End Strategic Property Purchase,Vancouver,BC,Under Construction,Energy,81,49.27422,-123.125605,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4106,2021,BC Hydro,Downtown Vancouver Electricity Supply - West End Strategic Property Purchase,Vancouver,BC,Under Construction,Energy,81,49.27422,-123.125605,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4106,2022,BC Hydro,Downtown Vancouver Electricity Supply - West End Strategic Property Purchase,Vancouver,BC,Under Construction,Energy,81,49.27422,-123.125605,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4106,2023,BC Hydro,Downtown Vancouver Electricity Supply - West End Strategic Property Purchase,Vancouver,BC,Under Construction,Energy,81,49.27422,-123.125605,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4106,2024,BC Hydro,Downtown Vancouver Electricity Supply - West End Strategic Property Purchase,Vancouver,BC,Under Construction,Energy,81,49.27422,-123.125605,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4107,2019,BC Hydro,Mica Replace Units 1-4 Transformers Project,Revelstoke,BC,Approved,Energy,82,51.001442,-118.19374,Public,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4107,2020,BC Hydro,Mica Replace Units 1-4 Transformers Project,Revelstoke,BC,Under Construction,Energy,82,51.001442,-118.19374,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4107,2021,BC Hydro,Mica Replace Units 1-4 Transformers Project,Revelstoke,BC,Under Construction,Energy,80,51.001442,-118.19374,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4107,2022,BC Hydro,Mica Replace Units 1-4 Transformers Project,Revelstoke,BC,Under Construction,Energy,80,51.001442,-118.19374,Public,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
4108,2019,BCHydro,LNG Canada Load Interconnection Project,Kitimat,BC,Under Construction,Energy,82,54.061536,-128.633887,Public,Trans & Distr,No,EN-T&D,0,1,1,0,0
4108,2020,BCHydro,LNG Canada Load Interconnection Project,Kitimat,BC,Under Construction,Energy,82,54.061536,-128.633887,Public,Trans & Distr,No,EN-T&D,0,1,1,0,0
4108,2021,BCHydro,LNG Canada Load Interconnection Project,Kitimat,BC,Under Construction,Energy,82,54.061536,-128.633887,Public,Trans & Distr,No,EN-T&D,0,1,1,0,0
4108,2022,BCHydro,LNG Canada Load Interconnection Project,Kitimat,BC,Under Construction,Energy,82,54.061536,-128.633887,Public,Trans & Distr,No,EN-T&D,0,1,1,0,0
4108,2023,BCHydro,LNG Canada Load Interconnection Project,Kitimat,BC,Under Construction,Energy,82,54.061536,-128.633887,Public,Trans & Distr,No,EN-T&D,0,1,1,0,0
4108,2024,BCHydro,LNG Canada Load Interconnection Project,Kitimat,BC,Under Construction,Energy,82,54.061536,-128.633887,Public,Trans & Distr,No,EN-T&D,0,1,1,0,0
4109,2019,BC Hydro,Bridge River 2 Units 5 and 6 Upgrade Project,Lillooet,BC,In Review,Energy,86,50.685977,-121.936464,Public,Other,Yes,EN-OTH,1,0,0,0,1
4111,2019,Borealis Geopower,Canoe Reach Geothermal Energy Project,Valemount,BC,Announced & Planning,Energy,120,52.830616,-119.265917,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4111,2020,Borealis Geopower,Canoe Reach Geothermal Energy Project,Valemount,BC,In Review,Energy,120,52.830616,-119.265917,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4111,2021,Borealis Geopower,Canoe Reach Geothermal Energy Project,Valemount,BC,In Review,Energy,120,52.830616,-119.265917,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4111,2022,Borealis Geopower,Canoe Reach Geothermal Energy Project,Valemount,BC,In Review,Energy,120,52.830616,-119.265917,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4111,2023,Borealis Geopower,Canoe Reach Geothermal Energy Project,Valemount,BC,In Review,Energy,120,52.830616,-119.265917,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4111,2024,Borealis Geopower,Canoe Reach Geothermal Energy Project,Valemount,BC,In Review,Energy,120,52.830616,-119.265917,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4112,2019,Western Bioenergy Inc. (subsidiary of Dalkia Canada),Ditni Yoh Green Energy Project,Burns Lake,BC,In Review,Energy,140,54.232283,-125.76662,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
