unique_id,company,project,loation,province,status,sector,project_cost,latitude_1,longitude_1,company_type,group,entry_year,entry_status,last_year,last_status,reporting_years,active,graduate,dropout,success_flag,first_construction_year_success,years_to_construction_success,years_to_graduation,years_active,years_to_dropout,cleantech,cost_band
4137.0,Wapahki Energy /CN Rail JV,Canapux Bitumen Processing Facility,,AB,Announced & Planning,Energy,50.0,54.784671,-111.933917,Private,Oil & Gas - Upstream,2019,Announced & Planning,2023,Announced & Planning,5,0,0,1,0,,,,,5.0,No,<$100M
4138.0,DP Energy,South Calgary Solar Facility,,AB,Announced & Planning,Energy,50.0,50.952488,-113.983022,Private,Clean Electricity,2019,Announced & Planning,2022,Under Construction,4,0,1,0,1,2022.0,4.0,4.0,,,Yes,<$100M
4143.0,Calibre Mining (previously Marathon Gold Corporation),Valentine Gold Mine,,NL,In Review,Mining,472.55,48.4182,-57.0736,Private,Precious Metal,2019,In Review,2024,Under Construction,6,1,0,0,1,2023.0,5.0,,6.0,,No,$100M-$499M
4146.0,Newfoundland & Labrador,Regional Assessment of Offshore Oil and Gas Exploratory Drilling East of Newfoundland and Labrador,,NL,In Review,Energy,,,,Public,Oil & Gas - Upstream,2019,In Review,2021,In Review,3,0,0,1,0,,,,,3.0,No,
4147.0,Pure Gold Mining Inc.,Madsen,,ON,Announced & Planning,Mining,95.1,50.96932,-93.93847,Private,Precious Metal,2019,Announced & Planning,2021,Under Construction,3,0,1,0,1,2020.0,2.0,3.0,,,No,<$100M
4152.0,Corporation Aurifres Monarques,Croinor,,QC,In Review,Mining,50.7,48.345611,-77.268868,Private,Other,2019,In Review,2019,In Review,1,0,0,1,0,,,,,1.0,No,<$100M
4153.0,DP Energy Limited (Haligonia Tidal Energy Ltd. / Rio Fundo Operations Canada Ltd.),Uisce Tapa In-Stream Tidal Energy Project,,NS,Approved,Energy,117.0,45.367408,-63.70584,Private,Clean Electricity,2019,Approved,2024,Approved,6,1,0,0,0,,,,6.0,,Yes,$100M-$499M
4155.0,Eagle Hill Energy LP /Kwanlin D n First Nation,Haeckel Hill Wind Farm,,YK,Announced & Planning,Energy,20.0,60.779238,-135.273115,Private,Clean Electricity,2019,Announced & Planning,2023,Under Construction,5,0,1,0,1,2022.0,4.0,5.0,,,Yes,<$100M
4156.0,SaskPower,Birtle Tantallon line,,SK,Announced & Planning,Energy,,,,Public,Trans & Distr,2019,Announced & Planning,2019,Announced & Planning,1,0,0,1,0,,,,,1.0,No,
4157.0,SaskPower,Golden South Wind Energy Facility,,SK,Announced & Planning,Energy,,,,Public,Clean Electricity,2019,Announced & Planning,2021,Under Construction,3,0,1,0,1,2021.0,3.0,3.0,,,Yes,
4158.0,EDF Renewables,Sharp Hills wind farm (248 MW),,AB,Announced & Planning,Energy,510.0,51.359587,-110.488489,Private,Clean Electricity,2019,Announced & Planning,2023,Under Construction,5,0,1,0,1,2020.0,2.0,5.0,,,Yes,$500M-$999M
4159.0,Noront Resources Ltd.,Ferrochrome Processing Facility,,ON,Announced & Planning,Mining,1100.0,46.512756,-84.399697,Private,Other,2019,Announced & Planning,2022,Announced & Planning,4,0,0,1,0,,,,,4.0,No,"$1,000M-$4,999M"
4160.0,Resolute Forest Products,New cellulose filament plant,,QC,Announced & Planning,Forest,38.0,48.4252092,-71.2471027,Private,Other,2020,Announced & Planning,2022,Announced & Planning,3,0,0,1,0,,,,,3.0,Yes,<$100M
4162.0,Waroona Energy Inc.,Superior Lake (formerly Pick Lake/Winston Lake Zinc Project),,ON,Announced & Planning,Mining,115.2,49.011,-87.41,Private,Other,2020,Announced & Planning,2024,Announced & Planning,5,1,0,0,0,,,,5.0,,No,$100M-$499M
4163.0,Canadian Premium Sand,Wanipigow,,MB,Announced & Planning,Mining,124.0,,,Private,Other,2020,Announced & Planning,2024,Approved,5,1,0,0,0,,,,5.0,,No,$100M-$499M
4164.0,Copper Mountain Mining Corp.,New Ingerbelle,,BC,Announced & Planning,Mining,62.62,49.33,-120.53,Private,Critical Mineral,2020,Announced & Planning,2024,In Review,5,1,0,0,0,,,,5.0,,Yes,<$100M
4166.0,Foran Mining Corp.,McIlvenna Bay,,SK,Announced & Planning,Mining,261.3,54.66,-102.89,Private,Other,2020,Announced & Planning,2024,Approved,5,1,0,0,0,,,,5.0,,No,$100M-$499M
4169.0,Allegiance Coal,Telkwa (Delete same project as Tenas Project (ID3610),,BC,Announced & Planning,Mining,54.3,,,Private,Coal,2020,Announced & Planning,2024,Announced & Planning,5,1,0,0,0,,,,5.0,,No,<$100M
4170.0,FortisBC,Tilbury Phase 2 LNG Expansion,,BC,Announced & Planning,Energy,,,,Private,Oil & Gas - Downstream,2020,Announced & Planning,2022,Announced & Planning,3,0,0,1,0,,,,,3.0,No,
4171.0,FortisBC,Tilbury 1A and 1B Marine Terminal,,BC,In Review,Energy,,,,Private,Oil & Gas - Downstream,2020,In Review,2021,In Review,2,0,0,1,0,,,,,2.0,No,
4172.0,NGTL,NGTL Westpath Delivery project 2023,,AB,Announced & Planning,Energy,1200.0,,,Private,Other,2020,Announced & Planning,2023,Under Construction,4,0,1,0,1,2023.0,4.0,4.0,,,Yes,"$1,000M-$4,999M"
4172.1,NOVA Gas Transmission Ltd.,NGTL West Path Delivery 2023 Project,,AB,In Review,Energy,355.0,49.62087686,-114.3658118,Private,Clean Electricity,2022,In Review,2022,In Review,1,0,0,1,0,,,,,1.0,Yes,$100M-$499M
4173.0,SJ Energy,Burchill Wind Energy,,NB,In Review,Energy,60.0,44.9396862,-66.3059377,Private,Clean Electricity,2020,In Review,2023,Approved,4,0,0,1,0,,,,,4.0,Yes,<$100M
4174.0,Kahnawake Sustainable Energies (KSE) et Kruger,Des cultures,,QC,Approved,Energy,73.3,45.2153732,-73.620353,Private,Other,2020,Approved,2023,Under Construction,4,0,1,0,1,2021.0,2.0,4.0,,,Yes,<$100M
4176.0,Innergex et corporation foncire Pituvik,Centrale hydro lectrique Innavik,,QC,Announced & Planning,Energy,125.0,58.4521551,-78.0972785,Private,Clean Electricity,2020,Announced & Planning,2023,Announced & Planning,4,0,0,1,0,,,,,4.0,Yes,$100M-$499M
4178.0,Suncor Energy Inc.,Suncor Power Cogeneration Units,,AB,Announced & Planning,Energy,1400.0,56.99718408,-111.4805031,Private,NG Power Gen,2020,Announced & Planning,2024,Under Construction,5,1,0,0,1,2021.0,2.0,,5.0,,No,"$1,000M-$4,999M"
4179.0,Cenovus Energy Inc.,Christina Lake Phase H Expansion,,AB,Announced & Planning,Energy,1300.0,55.58015497,-110.8887005,Private,Other,2020,Announced & Planning,2023,Announced & Planning,4,0,0,1,0,,,,,4.0,Yes,"$1,000M-$4,999M"
4180.0,TC Energy Corporation,2023 NGTL Intra-Basin System Expansion,,AB,Announced & Planning,Energy,900.0,53.85311515,-116.5869141,Private,Other,2020,Announced & Planning,2023,Under Construction,4,0,1,0,1,2023.0,4.0,4.0,,,Yes,$500M-$999M
4181.0,Nova Gas Transmission,Edson Mainline Expansion Project,,AB,Announced & Planning,Energy,509.0,0.0,,Private,Trans & Distr,2020,Announced & Planning,2022,Under Construction,3,0,1,0,1,2022.0,3.0,3.0,,,No,$500M-$999M
4182.0,Imperial Oil Ltd.,Cold Lake Thermal Project Enhancements,,AB,Announced & Planning,Energy,450.0,54.7531612,-110.4682159,Private,Oil & Gas - Upstream,2020,Announced & Planning,2023,Under Construction,4,0,1,0,1,2023.0,4.0,4.0,,,No,$100M-$499M
4183.0,TC Energy Corporation,Alberta XPress Expansion Project,,AB,Announced & Planning,Energy,300.0,54.53767152,-117.1032715,Private,Other,2020,Announced & Planning,2022,Under Construction,3,0,1,0,1,2022.0,3.0,3.0,,,Yes,$100M-$499M
4184.0,Dow Chemical Canada,Dow Ethylene Plant Expansion,,AB,Announced & Planning,Energy,298.0,53.73927063,-113.1653595,Private,Other,2020,Announced & Planning,2020,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,$100M-$499M
4186.0,Berkshire Hathaway Energy Canada,Rattlesnake Ridge Wind Project,,AB,Announced & Planning,Energy,200.0,49.90895283,-111.0477448,Private,Clean Electricity,2020,Announced & Planning,2022,Under Construction,3,0,1,0,1,2021.0,2.0,3.0,,,Yes,$100M-$499M
4188.0,Alpin Sun,Airport City Solar,,AB,Announced & Planning,Energy,169.0,53.29107862,-113.5936546,Private,Clean Electricity,2020,Announced & Planning,2024,Announced & Planning,5,1,0,0,0,,,,5.0,,Yes,$100M-$499M
4189.0,Capital Power,Whitla Wind Power Project - Phase 2,,AB,Announced & Planning,Energy,165.0,49.64273443,-111.289444,Private,Clean Electricity,2020,Announced & Planning,2021,Under Construction,2,0,1,0,1,2021.0,2.0,2.0,,,Yes,$100M-$499M
4190.0,Pembina Pipeline Corporation,Empress Cogeneration Power Facility,,AB,Announced & Planning,Energy,120.0,50.67621025,-110.024761,Private,NG Power Gen,2020,Announced & Planning,2021,Under Construction,2,0,1,0,1,2021.0,2.0,2.0,,,No,$100M-$499M
4194.0,Pembina Pipeline Corporation,Peace Pipeline Expansion Phase 9,,AB,Announced & Planning,Energy,100.0,55.79716206,-119.6292686,Private,Trans & Distr,2020,Announced & Planning,2022,Under Construction,3,0,1,0,1,2022.0,3.0,3.0,,,No,$100M-$499M
4195.0,Capital Power,Whitla Wind Power Project - Phase 3,,AB,Announced & Planning,Energy,92.0,49.6365091,-111.2276459,Private,Clean Electricity,2020,Announced & Planning,2021,Under Construction,2,0,1,0,1,2021.0,2.0,2.0,,,Yes,<$100M
4197.0,Canadian Natural Resources Ltd. (CNRL),Scotford Upgrader Expansion,,AB,Announced & Planning,Energy,70.0,53.80450319,-113.0931759,Private,Oil & Gas - Downstream,2020,Announced & Planning,2020,Announced & Planning,1,0,0,1,0,,,,,1.0,No,<$100M
4198.0,Climate Transition Development Corporation,Greenview Geothermal Power Plant (Alberta No. 1),,AB,Announced & Planning,Energy,58.0,54.8418269,-117.6498413,Private,Clean Electricity,2020,Announced & Planning,2024,Announced & Planning,5,1,0,0,0,,,,5.0,,Yes,<$100M
4200.0,Elemental Energy,Brooks Solar 2 Power Plant,,AB,Announced & Planning,Energy,50.0,50.58528027,-111.8719983,Private,Clean Electricity,2020,Announced & Planning,2021,Under Construction,2,0,1,0,1,2021.0,2.0,2.0,,,Yes,<$100M
4201.0,Manitoba Hydro,Portage Area Capacity Enhancements,,MB,Announced & Planning,Energy,136.0,,,Public,Other,2020,Announced & Planning,2024,Under Construction,5,1,0,0,1,2023.0,4.0,,5.0,,Yes,$100M-$499M
4202.0,Spicer,Pempaoq In-stream Tidal Energy Project,,NS,Announced & Planning,Energy,111.0,45.364444,-64.414722,Private,Clean Electricity,2020,Announced & Planning,2023,Approved,4,0,0,1,0,,,,,4.0,Yes,$100M-$499M
4203.0,Big Moon Power,Tidal power demonstration facility,,NS,Announced & Planning,Energy,43.5,45.327765,-64.415497,Private,Clean Electricity,2020,Announced & Planning,2023,Approved,4,0,0,1,0,,,,,4.0,Yes,<$100M
4204.0,Jupiter Hydro,In-Stream Tidal Demonstration Project,,NS,Announced & Planning,Energy,23.3,45.357404,-64.409667,Public,Clean Electricity,2020,Announced & Planning,2024,Approved,5,1,0,0,0,,,,5.0,,Yes,<$100M
4205.0,Nova Innovation,The Nova Tidal Array (Petit Passage),,NS,Announced & Planning,Energy,22.0,44.392336,-66.20676,Private,Clean Electricity,2020,Announced & Planning,2024,Under Construction,5,1,0,0,1,2022.0,3.0,,5.0,,Yes,<$100M
4208.0,Alton Natural Gas Pipeline,0,,NS,Approved,Energy,,45.207672,-63.269594,Private,Oil & Gas - Upstream,2020,Approved,2021,Approved,2,0,0,1,0,,,,,2.0,No,
4211.0,Enbridge,2021 Dawn Parkway Expansion Project - Kirkwall-Hamilton Project,,ON,In Review,Energy,204.0,43.3053618,-80.0932772,Private,Other,2020,In Review,2020,In Review,1,0,0,1,0,,,,,1.0,Yes,$100M-$499M
4212.0,Northeast Midstream,Nipigon LNG and North Shore Gas Distribution Project,,ON,In Review,Energy,95.6,49.0132241,-88.2848501,Private,Oil & Gas - Downstream,2020,In Review,2021,In Review,2,0,0,1,0,,,,,2.0,No,<$100M
4214.0,Imperial Oil Ltd.,Waterdown to Finch Project,,ON,In Review,Energy,385.0,43.3301524,-79.9100689,Private,Oil & Gas - Upstream,2020,In Review,2022,Under Construction,3,0,1,0,1,2021.0,2.0,3.0,,,No,$100M-$499M
4215.0,Hydro One,Lakeshore Transmission Stations Project Leamington Area Transmission Reinforcement (Lakeshore Transmission Station & Chatham to Lakeshore Line),,ON,Announced & Planning,Energy,295.0,42.2785366,-82.9338396,Public,Trans & Distr,2020,Announced & Planning,2024,Under Construction,5,1,0,0,1,2023.0,4.0,,5.0,,No,$100M-$499M
4216.0,NRStor and Six Nations of the Grand River Development Corporation Oneida Energy Storage LP,Oneida Energy Storage,,ON,Announced & Planning,Energy,,,,Private,"DER, Storage, EV",2020,Announced & Planning,2024,Approved,5,1,0,0,0,,,,5.0,,Yes,
4219.0,Yukon Energy Corporation,Grid-Scale Battery Storage,,YK,Announced & Planning,Energy,30.0,60.779238,-135.273115,Public,"DER, Storage, EV",2020,Announced & Planning,2024,Under Construction,5,1,0,0,1,2022.0,3.0,,5.0,,Yes,<$100M
4220.0,Port Hawkesbury Paper,Goose Harbour Lake Wind Farm (formerly Pirate Harbour),,NS,Announced & Planning,Energy,155.0,45.6056941,-61.3709266,Private,Clean Electricity,2020,Announced & Planning,2024,Approved,5,1,0,0,0,,,,5.0,,Yes,$100M-$499M
4221.0,City of Summerside / Republic of Koreaos Samsung Renewable Energy,City of Summerside Solar Farm,,PE,Announced & Planning,Energy,69.0,46.3934,-63.7902,Public,Clean Electricity,2020,Announced & Planning,2023,Under Construction,4,0,1,0,1,2021.0,2.0,4.0,,,Yes,<$100M
4223.0,Potentia Renewables Inc.,Jenner Wind Power Project 3,,AB,Approved,Energy,,,,Private,Clean Electricity,2020,Approved,2023,Under Construction,4,0,1,0,1,2022.0,3.0,4.0,,,Yes,
4224.0,WindRiver Power Corp. & TC Energy,Canyon Creek Hydro Power Project (storage),,AB,Announced & Planning,Energy,200.0,53.53010506,-117.5245285,Private,Clean Electricity,2020,Announced & Planning,2024,In Review,5,1,0,0,0,,,,5.0,,Yes,$100M-$499M
4226.0,Greengate Power Corporation,Wheatland Wind Project,,AB,Approved,Energy,100.0,51.25224612,-112.7279663,Private,Clean Electricity,2020,Approved,2022,Under Construction,3,0,1,0,1,2022.0,3.0,3.0,,,Yes,$100M-$499M
4227.0,Element5,New cross-laminated timber plant,,ON,Announced & Planning,Forest,50.0,,,Private,EWP,2020,Announced & Planning,2020,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,<$100M
4230.0,JD Irving,Mill modernization and upgrade,,NB,Announced & Planning,Forest,35.0,,,Private,Pulp & Paper,2020,Announced & Planning,2024,Under Construction,5,1,0,0,1,2021.0,2.0,,5.0,,No,<$100M
4231.0,Enbridge Frontier Inc.,Frontier NGL Plant and Pipeline Project,,BC,Announced & Planning,Energy,2500.0,55.712509,-121.6689065,Private,Trans & Distr,2020,Announced & Planning,2024,Announced & Planning,5,1,0,0,0,,,,5.0,,No,"$1,000M-$4,999M"
4232.0,West Coast Olefins Ltd.,West Coast Olefins Ethylene Plant,,BC,Announced & Planning,Energy,5200.0,53.926817,-122.8925005,Private,Waste Biomass,2020,Announced & Planning,2021,Announced & Planning,2,0,0,1,0,,,,,2.0,Yes,"$5,000M+"
5000.0,CanWhite Sands Corporation,DEN prooperty,,MB,In Review,Mining,,,0.0,Private,Other,2021,In Review,2022,In Review,2,0,0,1,0,,,,,2.0,No,
5001.0,CanWhite Sands Corporation,VIVIAN Sand Facility Project,,MB,Announced & Planning,Mining,,49.75917,96.46818,Private,Other,2021,Announced & Planning,2022,Approved,2,0,0,1,0,,,,,2.0,No,
5002.0,Inuvialuit Petroleum Corporation,Inuvialuit Energy Security Project,,NT,Announced & Planning,Energy,,69.297389,-133.076278,Private,Clean Electricity,2021,Announced & Planning,2024,Approved,4,1,0,0,0,,,,4.0,,Yes,
5003.0,Arctic Canadian Diamond Corp,Ekati Diamond Mine Expansion - Point Lake,,NT,In Review,Mining,,64.445237,-110.695595,Private,Precious Metal,2021,In Review,2021,In Review,1,0,0,1,0,,,,,1.0,No,
5004.0,CanWhite Sands Corporation,BRU property,,MB,In Review,Mining,,49.75917,96.46818,Private,Other,2021,In Review,2022,In Review,2,0,0,1,0,,,,,2.0,No,
5006.0,Skidegate Band Council,Haida Gwaii Clean Energy Project,,BC,Announced & Planning,Energy,30.0,,,Private,Clean Electricity,2021,Announced & Planning,2024,Under Construction,4,1,0,0,1,2023.0,3.0,,4.0,,Yes,<$100M
5007.0,NTPC,The Inuvik Wind Generation Project,,NT,Approved,Energy,40.0,,,Private,Clean Electricity,2021,Approved,2023,Under Construction,3,0,1,0,1,2022.0,2.0,3.0,,,Yes,<$100M
5010.0,Deh Tai GP Ltd,Clarke Lake Geothermal Development,,BC,Announced & Planning,Energy,100.0,,,Private,Clean Electricity,2021,Announced & Planning,2024,Announced & Planning,4,1,0,0,0,,,,4.0,,Yes,$100M-$499M
5014.0,"Nisga'a Nation, Western LNG, Rockies LNG Partners",Ksi Lisims LNG,,BC,Announced & Planning,Energy,,,,Private,Oil & Gas - Downstream,2021,Announced & Planning,2024,Announced & Planning,4,1,0,0,0,,,,4.0,,No,
5015.0,Pace Canada LP,Youngstown Solar Project,,AB,Announced & Planning,Energy,12.3,,,Private,Clean Electricity,2021,Announced & Planning,2022,Approved,2,0,0,1,0,,,,,2.0,Yes,<$100M
5016.0,Pace Canada LP,Caroline Solar Project,,AB,Announced & Planning,Energy,13.0,,,Private,Clean Electricity,2021,Announced & Planning,2024,Announced & Planning,4,1,0,0,0,,,,4.0,,Yes,<$100M
5017.0,Pace Canada LP,Hannah Sheerness Solar Project,,AB,Announced & Planning,Energy,17.2,,,Private,Clean Electricity,2021,Announced & Planning,2024,Announced & Planning,4,1,0,0,0,,,,4.0,,Yes,<$100M
5018.0,Tlingit Homeland Energy Limited Partnership (THELP),Atlin Hydro Expansion project,,BC,Announced & Planning,Energy,,,,Private,Clean Electricity,2021,Announced & Planning,2024,Announced & Planning,4,1,0,0,0,,,,4.0,,Yes,
5019.0,AWP Industrial Park,"pellet mill, sawmill, biomass power plant and logistics",,NT,Announced & Planning,Forest,20.0,60.44313,-116.34148,Private,Lumber,2021,Announced & Planning,2024,Announced & Planning,4,1,0,0,0,,,,4.0,,No,<$100M
5021.0,Capstone Infrastructure,Kneehill Solar Project,,AB,Announced & Planning,Energy,20.0,,,Private,Clean Electricity,2021,Announced & Planning,2022,Announced & Planning,2,0,0,1,0,,,,,2.0,Yes,<$100M
5022.0,Capstone Infrastructure,Michichi Solar Generation Facility,,AB,Announced & Planning,Energy,20.0,,,Private,Clean Electricity,2021,Announced & Planning,2022,Announced & Planning,2,0,0,1,0,,,,,2.0,Yes,<$100M
5025.0,Interfor Corporation,Mill improvement,,BC,Announced & Planning,Forest,35.0,49.335625,-117.737002,Private,Pulp & Paper,2021,Announced & Planning,2024,Announced & Planning,4,1,0,0,0,,,,4.0,,No,<$100M
5027.0,Osisko Development Corp.,Cariboo Gold Project,,BC,Approved,Mining,305.0,53.08972,-121.56139,Private,Precious Metal,2021,Approved,2024,Approved,4,1,0,0,0,,,,4.0,,No,$100M-$499M
5028.0,St Barbara Ltd.,Moose River Consolidated (15 Mile Stream Mine),,NS,In Review,Mining,123.0,45.140214,-62.526081,Private,Precious Metal,2021,In Review,2024,In Review,4,1,0,0,0,,,,4.0,,No,$100M-$499M
5029.0,Kruger,Brompton paper upgrade,,QC,Announced & Planning,Forest,240.0,45.483208,-71.950843,Private,Pulp & Paper,2021,Announced & Planning,2024,Under Construction,4,1,0,0,1,2023.0,3.0,,4.0,,No,$100M-$499M
5033.0,Capital Power,Enchant Solar Project,,AB,Announced & Planning,Energy,100.0,,,Private,Clean Electricity,2021,Announced & Planning,2022,Under Construction,2,0,1,0,1,2022.0,2.0,2.0,,,Yes,$100M-$499M
5034.0,Greengate Power Corporation,Lathom Solar Project,,AB,Announced & Planning,Energy,170.0,,,Private,Clean Electricity,2021,Announced & Planning,2024,Approved,4,1,0,0,0,,,,4.0,,Yes,$100M-$499M
5035.0,Pace Canada LP,Joffre Solar Power Project,,AB,Announced & Planning,Energy,65.3,,,Private,Clean Electricity,2021,Announced & Planning,2023,Under Construction,3,0,1,0,1,2023.0,3.0,3.0,,,Yes,<$100M
5036.0,TC Energy Corporation,Saddlebrook Solar and Storage Project,,AB,Announced & Planning,Energy,150.0,,,Private,"DER, Storage, EV",2021,Announced & Planning,2024,Under Construction,4,1,0,0,1,2023.0,3.0,,4.0,,Yes,$100M-$499M
5037.0,TransAlta Renewables,Garden Plain Wind Project,,AB,Announced & Planning,Energy,195.0,,,Private,Clean Electricity,2021,Announced & Planning,2022,Under Construction,2,0,1,0,1,2022.0,2.0,2.0,,,Yes,$100M-$499M
5038.0,TransAlta Renewables,Tempest Wind Power Project,,AB,Announced & Planning,Energy,105.0,,,Private,Clean Electricity,2021,Announced & Planning,2024,In Review,4,1,0,0,0,,,,4.0,,Yes,$100M-$499M
5039.0,Montem Resources,Tent Mountain (Chinook),,AB,In Review,Mining,223.9,49.84,-114.525,Private,Other,2021,In Review,2022,In Review,2,0,0,1,0,,,,,2.0,No,$100M-$499M
5040.0,Prairie Sunlight,Vauxhall Solar Farm,,AB,In Review,Energy,220.0,,,Private,Clean Electricity,2021,In Review,2024,In Review,4,1,0,0,0,,,,4.0,,Yes,$100M-$499M
5041.0,AltaLink,Provost to Edgerton and Nilrem to Vermilion (PENV) Transmission Development,,AB,Announced & Planning,Energy,241.0,,,Private,Trans & Distr,2021,Announced & Planning,2024,Announced & Planning,4,1,0,0,0,,,,4.0,,No,$100M-$499M
5043.0,BowArk Energy Ltd.,Lanfine North Wind Power Project,,AB,Announced & Planning,Energy,200.0,,,Private,Clean Electricity,2021,Announced & Planning,2022,Under Construction,2,0,1,0,1,2022.0,2.0,2.0,,,Yes,$100M-$499M
5044.0,Enel Green Power,Grizzly Bear Wind Power Project,,AB,Announced & Planning,Energy,250.0,,,Private,Clean Electricity,2021,Announced & Planning,2022,Announced & Planning,2,0,0,1,0,,,,,2.0,Yes,$100M-$499M
5045.0,Carbon Clean Energy Inc.,Project Wheatland BioFuel Facility,,AB,Announced & Planning,Energy,475.0,,,Private,Low Carbon Fuels,2021,Announced & Planning,2023,Approved,3,0,0,1,0,,,,,3.0,Yes,$100M-$499M
5047.0,Air Products,Canada Net-zero Hydrogen Energy Complex,,AB,Announced & Planning,Energy,1300.0,,,Private,Clean Electricity,2021,Announced & Planning,2024,Under Construction,4,1,0,0,1,2023.0,3.0,,4.0,,Yes,"$1,000M-$4,999M"
5048.0,Ascent Energy Partners,Dunmore Solar Project,,AB,Announced & Planning,Energy,200.0,,,Private,Clean Electricity,2021,Announced & Planning,2024,Approved,4,1,0,0,0,,,,4.0,,Yes,$100M-$499M
5049.0,Wolf Midstream,NGL North Integrated Energy Infrastructure System,,AB,Announced & Planning,Energy,200.0,,,Private,Clean Electricity,2021,Announced & Planning,2023,Under Construction,3,0,1,0,1,2022.0,2.0,3.0,,,Yes,$100M-$499M
5050.0,Copenhagen Infrastructure Parteners ABO Wind Canada Ltd.,Buffalo Plains Wind Farm,,AB,Announced & Planning,Energy,500.0,,,Private,Clean Electricity,2021,Announced & Planning,2024,Under Construction,4,1,0,0,1,2024.0,4.0,,4.0,,Yes,$500M-$999M
5052.0,Fortis,Tilbury LNG Phase 2,,BC,In Review,Energy,3500.0,49.1417976,-123.023505,Private,Oil & Gas - Downstream,2022,In Review,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,No,"$1,000M-$4,999M"
5053.0,Alberta BioBoard,MDF and Fuel Pellet Plant,,AB,Announced & Planning,Energy,790.0,,,Private,Waste Biomass,2021,Announced & Planning,2024,Announced & Planning,4,1,0,0,0,,,,4.0,,Yes,$500M-$999M
5054.0,Siemens Energy,Siemens Energy Waste Heat-to-Power Pilot,,AB,Announced & Planning,Energy,,,,Private,Clean Heat,2021,Announced & Planning,2022,Under Construction,2,0,1,0,1,2022.0,2.0,2.0,,,Yes,
5055.0,Suncor ATCO JV,Suncor ATCO Hydrogen Project,,AB,Announced & Planning,Energy,,,,Private,Low Carbon Fuels,2021,Announced & Planning,2022,Announced & Planning,2,0,0,1,0,,,,,2.0,Yes,
5056.0,Capital Power,Genesee Power Plant Natural Gas Conversion,,AB,Announced & Planning,Energy,997.0,,,Private,NG Power Gen,2021,Announced & Planning,2024,Under Construction,4,1,0,0,1,2022.0,2.0,,4.0,,No,$500M-$999M
5058.0,TBD,Southern Lakes Transmission Network,,YK,Announced & Planning,Energy,,,,Private,Trans & Distr,2021,Announced & Planning,2022,Announced & Planning,2,0,0,1,0,,,,,2.0,No,
5059.0,TBD,Moon Lake Pumped Storage,,YK,Announced & Planning,Energy,,,,Private,"DER, Storage, EV",2021,Announced & Planning,2022,Announced & Planning,2,0,0,1,0,,,,,2.0,Yes,
5060.0,Fortis,Tilbury LNG Phase 1B,,BC,Announced & Planning,Energy,,49.1417976,-123.023505,Private,Oil & Gas - Downstream,2021,Announced & Planning,2024,In Review,4,1,0,0,0,,,,4.0,,No,
5061.0,Manitoba Hydro,Kettle Unit 6 Minor Overhaul,,MB,Approved,Energy,22.8,56.38428577,-94.63501073,Public,Clean Electricity,2021,Approved,2023,Approved,3,0,0,1,0,,,,,3.0,Yes,<$100M
5062.0,Manitoba Hydro,Kettle Unit 10 Minor Overhaul,,MB,Approved,Energy,23.3,56.38428577,-94.63501073,Public,Clean Electricity,2021,Approved,2023,Approved,3,0,0,1,0,,,,,3.0,Yes,<$100M
5067.0,Ontario Power Generation,Redevelopment of Coniston station,,ON,Announced & Planning,Energy,85.0,,,Public,Clean Electricity,2021,Announced & Planning,2024,Announced & Planning,4,1,0,0,0,,,,4.0,,Yes,<$100M
5068.0,Lakeshore Natural Gas,Certarus and North Shore Distribution project,,ON,In Review,Energy,55.0,,,Private,Other,2021,In Review,2023,In Review,3,0,0,1,0,,,,,3.0,Yes,<$100M
5069.0,Canada Nickel Company Inc.,Crawford,,ON,In Review,Mining,2655.1095,48.83972,-81.37309,Private,Critical Mineral,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,Yes,"$1,000M-$4,999M"
5074.0,New Age Metals Inc.,River Valley Palladium,,ON,Announced & Planning,Mining,606.348,46.70591,-80.27606,Private,Precious Metal,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,$500M-$999M
5075.0,Avalon Advanced Materials Inc.,Separation Rapids,,ON,Announced & Planning,Mining,77.671,50.266,-94.58258,Private,Other,2021,Announced & Planning,2023,Announced & Planning,3,0,0,1,0,,,,,3.0,No,<$100M
5076.0,Resolve Energie,Usine de production d'ethanol cellulosique,,QC,Announced & Planning,Energy,300.0,46.4833314,-70.6166642,Private,Oil & Gas - Upstream,2021,Announced & Planning,2024,Announced & Planning,4,1,0,0,0,,,,4.0,,No,$100M-$499M
5077.0,Greenfield Global,Agrandissement usine d'ethanol a Varennes,,QC,Announced & Planning,Energy,120.0,45.6820019,-73.44098293,Private,Low Carbon Fuels,2021,Announced & Planning,2024,Announced & Planning,4,1,0,0,0,,,,4.0,,Yes,$100M-$499M
5081.0,Saturn Power,Highfield Solar,,SK,Announced & Planning,Energy,,,,Private,Clean Electricity,2021,Announced & Planning,2021,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,
5082.0,Elemental Energy,Awasis Solar,,SK,Announced & Planning,Energy,,,,Private,Clean Electricity,2021,Announced & Planning,2022,Under Construction,2,0,1,0,1,2022.0,2.0,2.0,,,Yes,
