Unique ID,company,project,province,company_type,start_year,end_year,reporting_years,start_status,end_status,current_survival,end_success,project_cost,cost_percentile,latitude_1,longitude_1,sector,group,cleantech,abbreviation,_cost_quintile_bayes,p_bayes,risk_score,years_remaining,p_cox,blended_prob,priority_index,urgency_scale_(0-1),power_ranking
6104,NTPC,Whati Transmission Line,NT,Private,2022,2024,3,Announced & Planning,Announced & Planning,1,0,41.5,0.186,63.252421,-116.735563,Energy,Trans & Distr,No,EN-T&D,0,0.5594247983985213,0.5199799857277568,2.0,0.02679870030917353,0.3463743591627822,0.1731871795813911,0.07186418386663213,0.23657028904432217
7003,Rio Tinto Group,Jonquiere Refinery,QC,Private,2023,2024,2,Approved,Approved,1,0,1485.0,0.863,48.429,-71.162,Mining,Critical Mineral,Yes,MIN-CM,4,0.042676020089328644,0.274779185353463,3.0,0.014252231666981419,0.031306504720389754,0.01043550157346325,0.003656807563019163,0.020246625857441518
7009,Energir Developpement/Nature Energy,Biomethanization plants in Quebec- Farnham Project,QC,Private,2023,2024,2,Announced & Planning,In Review,1,0,1390.083265,0.856,,,Energy,Waste Biomass,Yes,EN-BIO,4,0.8782667264117371,0.6488637968717333,3.0,0.03332928735053653,0.5402917507872568,0.18009725026241893,0.0747601158594345,0.35407909681612787
7010,Enbridge Gas,Bobcaygeon Natural Gas Expansion,ON,Private,2023,2024,2,In Review,Approved,1,0,122.79,0.4,,,Energy,NG Power Gen,No,EN-NGPG,1,0.8962856218609437,0.9881749640432593,3.0,0.05031350946852875,0.5578967769039777,0.1859655923013259,0.07721947123214248,0.3656258546352436
7012,Cielo Waste Solutions Corp.,Cielo- Halifax,NS,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,50.0,0.214,,,Energy,Other,Yes,EN-OTH,0,0.4003956705902213,0.4214888055286186,3.0,0.021778394213436747,0.24894876003950747,0.08298292001316916,0.034060605114843205,0.16299349806964178
7014,Capital Power Corporation,East Windsor Expansion,ON,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,200.0,0.491,,,Energy,"DER, Storage, EV",Yes,EN-DER,1,0.9379317931977105,1.2400939656661758,3.0,0.06273000280195262,0.5878510770394073,0.19595035901313576,0.08140397334451413,0.38527223556145007
7029,Federated Co-operatives Limited,FCL HDRD Plant,SK,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,2000.0,0.894,,,Energy,Waste Biomass,Yes,EN-BIO,4,0.9470604351492394,0.8197790647923764,3.0,0.0419220815430853,0.5850050937067778,0.19500169790225927,0.08100640026774988,0.3834056163311666
7031,Fort Nelson First Nation/Hydrogen Naturally,Fort Nelson First Nation Hydrogen,BC,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,1200.0,0.829,,,Energy,Low Carbon Fuels,Yes,EN-LCF,4,0.059867416957535884,0.2864491914913728,3.0,0.01485301367824543,0.0418616556458197,0.013953885215273234,0.005131322111653925,0.027169522232153392
7035,Green Impact Partners (In partnership with Carbon Clean Energy and PCL Construction),Future Energy Park Renewable Natural Gas and Ethanol Project,AB,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,1200.0,0.829,51.010133,-113.914,Energy,Low Carbon Fuels,Yes,EN-LCF,4,0.9080795818985947,0.9838047529420494,3.0,0.05009666683947622,0.5648864158749473,0.18829547195831575,0.07819589728471259,0.3702102084388534
7038,H2MB,H2MB ,MB,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,20.0,0.089,,,Energy,Low Carbon Fuels,Yes,EN-LCF,0,0.9439075625920761,1.227577286923221,3.0,0.06211693539310781,0.5911913117124887,0.19706377057082958,0.08187059145884605,0.38746302361103163
7039,FortisBC/Suncor/Hazer,Hazer Pyrolysis Hydrogen Production Demo Plant ,BC,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,11.25,0.069,,,Energy,Low Carbon Fuels,Yes,EN-LCF,0,0.0295831492874604,0.3653923344007385,3.0,0.01890747006322835,0.025312877597767576,0.008437625865922525,0.0028195205877940025,0.016315534793778147
7040,Heidelberg Materials,Heidelberg Materials Carbon Capture Utilization and Storage Hub,AB,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,1360.0,0.853,53.5798,-113.606,Energy,CCUS,Yes,EN-CCU,4,0.9591212163949346,0.9838047529420494,3.0,0.05009666683947622,0.5955113965727512,0.19850379885758374,0.08247409092775908,0.39029647431475434
7042,Kiwetinohk Energy Corp,Homestead Solar Project,AB,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,500.0,0.678,49.981414,-113.446,Energy,Clean Electricity,Yes,EN-CLEL,2,0.9766754108594883,1.0455309037346399,3.0,0.05315483233786611,0.6072671794508394,0.2024223931502798,0.0841163292061877,0.3980068393529787
7044,Renewable Hydrogen Canada/ Fortis BC/ Green Investment Group,Hydrogen Electrolyzer Plant,BC,Private,2023,2024,2,In Review,In Review,1,0,200.0,0.491,,,Energy,Low Carbon Fuels,Yes,EN-LCF,1,0.083385422848821,0.323521774794583,3.0,0.01675911424411447,0.05673489940693839,0.01891163313564613,0.0072090578509245015,0.036924562784532836
7048,Manitoba Hydro,Kettle Unit 10 Stator Overhaul,MB,Public,2023,2024,2,Approved,Approved,1,0,22.9,0.116,,,Energy,Clean Electricity,Yes,EN-CLEL,0,0.9840805135590951,1.227577286923221,3.0,0.06211693539310781,0.6152950822927001,0.20509836076423338,0.08523779678339033,0.4032721680889762
7055,Kiwetinohk Energy Corp,Phoenix Solar Project,AB,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,320.0,0.588,52.238021,-114.157,Energy,Clean Electricity,Yes,EN-CLEL,2,0.9766754108594883,1.1111298938078658,3.0,0.056394083240398296,0.6085628798118523,0.20285429327061744,0.08429733363203461,0.3988566613399252
7058,Greengate Power Corporation ,Luna Solar Project (Phase Two),AB,Private,2023,2024,2,Announced & Planning,Approved,1,0,700.0,0.743,50.582389,-112.246,Energy,Clean Electricity,Yes,EN-CLEL,3,0.9784309107822862,1.0455309037346399,3.0,0.05315483233786611,0.6083204794045182,0.2027734931348394,0.08426347121455387,0.39869767612853246
7059,McLeod Lake Indian Band/Mitsubishi,McLeod Lake Indian Band Hydrogen Project,BC,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,5000.0,0.947,,,Energy,Low Carbon Fuels,Yes,EN-LCF,4,0.059867416957535884,0.2864491914913728,3.0,0.01485301367824543,0.0418616556458197,0.013953885215273234,0.005131322111653925,0.027169522232153392
7061,Huron Clean Energy and Upper Nicola Band,Merritt Electro Fuels Project,BC,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,75.0,0.293,,,Energy,Clean Electricity,Yes,EN-CLEL,0,0.10070784563986054,0.3438202677586979,3.0,0.017801205832257083,0.06754518971681915,0.022515063238939717,0.008719214403824314,0.04401479959162122
7066,Newmont Corp.,Pamour,ON,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,520.52,0.696,48.522253,-81.120492,Mining,Other,No,MIN-OTH,2,0.7774505589001721,0.3937641530442728,3.0,0.02036054410689292,0.4746145529828604,0.1582048509942868,0.06558526043952484,0.3110028359655262
7067,Enbridge Gas,Panhandle Regional Expansion,ON,Private,2024,2024,1,Approved,Approved,1,0,358.0,0.62,42.370631,-82.388726,Energy,Other,Yes,EN-OTH,2,0.9059775090982345,1.1668811827170842,4.0,0.05913834598154388,0.5672418438515583,0.14181046096288957,0.05871455812894563,0.36383092956251323
7068,Alliance de lenergie de lEst / Valeco Energie Quebec,Parc Eolien de Grosse Ile + Battery,QC,Private,2023,2024,2,In Review,In Review,1,0,70.0,0.276,,,Energy,"DER, Storage, EV",Yes,EN-DER,0,0.7754744757585529,0.7788205762350136,3.0,0.03986987115939855,0.4812326339188911,0.1604108779729637,0.0665097812439322,0.3153434928489075
7069,The Pathways Alliance,Pathways Alliance Carbon Capture Storage Hub (Phase 1),AB,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,16500.0,0.99,58.152833,-112.285,Energy,CCUS,Yes,EN-CCU,4,0.9591212163949346,0.9838047529420494,3.0,0.05009666683947622,0.5955113965727512,0.19850379885758374,0.08247409092775908,0.39029647431475434
7077,SAF + Consortium,SAF Consortium,QC,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,200.0,0.491,,,Energy,Other,Yes,EN-OTH,1,0.8905531879642774,0.7328404945776128,3.0,0.03756081789721022,0.5493562399374505,0.18311874664581684,0.07602639061214327,0.36002430020732756
7078,Pace Canada LP,Salt Flats Solar Project,AB,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,28.0,0.141,50.582845,-111.914,Energy,Clean Electricity,Yes,EN-CLEL,0,0.9455720921326908,1.2549336006167915,3.0,0.06345632950990021,0.5927257870835746,0.19757526236119152,0.08208495184792743,0.38846945298931573
7079,Invenergy,Skinners Pond Wind Energy Centre,PE,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,85.0,0.318,46.42191308,-63.77014174,Energy,Trans & Distr,No,EN-T&D,0,0.8839713418548971,0.6092622546961147,3.0,0.03132734121149661,0.5429137415975369,0.18097124719917898,0.07512639803042934,0.35579880417069387
7081,ABO Wind Canada Ltd.,Stettler Solar and Battery Storage Project,AB,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,160.0,0.456,52.290433,-112.756,Energy,"DER, Storage, EV",Yes,EN-DER,1,0.971029568678574,1.1111298938078658,3.0,0.056394083240398296,0.6051753745033037,0.20172512483443458,0.08382411198922528,0.3966348694976723
7083,Evolugen by Brookfield Renewable,Sunrise Solar Project,AB,Private,2023,2024,2,Announced & Planning,In Review,1,0,140.0,0.426,49.50343,-113.963,Energy,Clean Electricity,Yes,EN-CLEL,1,0.9810760253222282,1.1111298938078658,3.0,0.056394083240398296,0.6112032484894963,0.20373441616316543,0.084666183121393,0.40058842234225495
7084,Tla'amin Nation,Tlaamin tiskwat mill site,BC,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,800.0,0.777,,,Energy,Other,Yes,EN-OTH,3,0.12986687831366128,0.30442166614707683,3.0,0.015777536125827107,0.08423114143852761,0.02807704714617587,0.011050178569594797,0.05495875629095448
7086,Energir/WM Quebec,WM Sainte-Sophie Landfill RNG Facility,QC,Private,2023,2024,2,Announced & Planning,Announced & Planning,1,0,200.0,0.491,,,Energy,Waste Biomass,Yes,EN-BIO,1,0.9115567630603959,0.7328404945776128,3.0,0.03756081789721022,0.5619583849951216,0.18731946166504054,0.07778686247681108,0.3682897759877974
8004,Federation Group,Marguerite Lake Compressed Air Energy Storage,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,500.0,0.678,54.585707,-110.80399,Energy,"DER, Storage, EV",Yes,EN-DER,2,0.9643775606101028,1.0455309037346399,4.0,0.05315483233786611,0.5998884693012081,0.14997211732530202,0.06213501543903694,0.38478708775633963
8005,MYTILINEOS Energy & Metals,Red Willow Solar,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,315.0,0.587,52.411522,-112.4617,Energy,Clean Electricity,Yes,EN-CLEL,2,0.9766754108594883,1.1111298938078658,4.0,0.056394083240398296,0.6085628798118523,0.15214071995296308,0.06304385212378483,0.3903552687366253
8006,MYTILINEOS Energy & Metals,Sunnynook Solar Project,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,385.0,0.63,51.325481,-111.557846,Energy,Clean Electricity,Yes,EN-CLEL,2,0.9766754108594883,1.0455309037346399,4.0,0.05315483233786611,0.6072671794508394,0.15181679486270985,0.06290809880439965,0.3895235471922635
8007,MYTILINEOS Energy & Metals,Dolcy Solar Project,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,275.0,0.563,52.685568,-110.472889,Energy,Clean Electricity,Yes,EN-CLEL,2,0.9766754108594883,1.1111298938078658,4.0,0.056394083240398296,0.6085628798118523,0.15214071995296308,0.06304385212378483,0.3903552687366253
8011,Solar Krafte and Kinbrook Solar,Rainier Solar Farm,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,700.0,0.743,50.502131,-111.974802,Energy,Clean Electricity,Yes,EN-CLEL,3,0.9784309107822862,1.0455309037346399,4.0,0.05315483233786611,0.6083204794045182,0.15208011985112954,0.06301845531067427,0.3901996697669806
8013,Kineticor Resource Corp.,Greenlight Electricity Centre,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,4500.0,0.943,53.828808,-113.17862,Energy,Clean Electricity,Yes,EN-CLEL,4,0.9731832417407139,0.9838047529420494,4.0,0.05009666683947622,0.6039486117802187,0.1509871529450547,0.06256040531719641,0.3873933291950098
8016,NorthRiver Midstream,NEBC Connector Pipeline Project,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,450.0,0.655,,,Energy,Trans & Distr,No,EN-T&D,2,0.9393279850825164,0.8331364330517316,4.0,0.04259039872153114,0.5806329505381222,0.14515823763453056,0.06011757323771736,0.37242679961796027
8017,Gibson Energy & Varme Energy JV,Heartland Waste to Power Project,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,300.0,0.574,53.775933,-113.040261,Energy,Waste Biomass,Yes,EN-BIO,2,0.9643775606101028,1.1111298938078658,4.0,0.056394083240398296,0.601184169662221,0.15029604241555525,0.062270768758422114,0.38561880930070147
8021,Horizon New Energy,Aira Solar Project,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,700.0,0.743,49.59354,-110.933991,Energy,Clean Electricity,Yes,EN-CLEL,3,0.9784309107822862,1.0455309037346399,4.0,0.05315483233786611,0.6083204794045182,0.15208011985112954,0.06301845531067427,0.3901996697669806
8022,hep Energy,Alderson Solar Power Project,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,150.0,0.442,50.35223,-111.360655,Energy,Clean Electricity,Yes,EN-CLEL,1,0.9810760253222282,1.1111298938078658,4.0,0.056394083240398296,0.6112032484894963,0.15280081212237406,0.06332048924080362,0.3920501447900192
8029,Renewable Energy Systems Canada Inc.,Nova Solar Project,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,225.0,0.523,50.840356,-113.525047,Energy,Clean Electricity,Yes,EN-CLEL,2,0.9766754108594883,1.1111298938078658,4.0,0.056394083240398296,0.6085628798118523,0.15214071995296308,0.06304385212378483,0.3903552687366253
8032,PR Development GP Inc.,Prominence Solar Project,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,120.0,0.389,49.857665,-112.71883,Energy,Clean Electricity,Yes,EN-CLEL,1,0.9810760253222282,1.1808447139184974,4.0,0.059824426436066225,0.6125753857677634,0.15314384644194085,0.0634642510207504,0.3929309318689582
8033,Canadian Utilities Limited,Yellowhead Mainline Natural Gas Pipeline,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,2000.0,0.894,,,Energy,NG Power Gen,No,EN-NGPG,4,0.9306412344884077,0.7839496467849103,4.0,0.040127101977712076,0.5744355814841295,0.14360889537103239,0.05946826152503343,0.3684486535004911
8035,Pouce Coupe Pipeline,Pouce Coupe Pipeline,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,341.0,0.6,,,Energy,Trans & Distr,No,EN-T&D,2,0.9393279850825164,0.8331364330517316,4.0,0.04259039872153114,0.5806329505381222,0.14515823763453056,0.06011757323771736,0.37242679961796027
8038,Cielo,Carseland Biomass Gasifier Project ,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,100.0,0.343,50.888447,-113.39972,Energy,Waste Biomass,Yes,EN-BIO,1,0.971029568678574,1.1808447139184974,4.0,0.059824426436066225,0.6065475117815708,0.1516368779453927,0.06283269767162461,0.38906158613759234
8042,Canadian Natural Resources Ltd. (CNRL),Naphtha Recovery Unit Tailings Treatment Project,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,350.0,0.603,57.347385,-111.840992,Energy,Other,Yes,EN-OTH,2,0.9553028359771447,1.0455309037346399,4.0,0.05315483233786611,0.5944436345214332,0.1486109086303583,0.061564548364164424,0.3812920000585257
8043,EDF EN Canada,Pe-Na-Koyim Wind Project,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,425.0,0.65,49.447019,-113.121414,Energy,Clean Electricity,Yes,EN-CLEL,2,0.9766754108594883,1.0455309037346399,4.0,0.05315483233786611,0.6072671794508394,0.15181679486270985,0.06290809880439965,0.3895235471922635
8046,Mondi Group plc,Hinton Pulp Mill Expansion,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,584.0,0.71,53.414597,-117.568992,Forest,Pulp & Paper,No,FOR-P&P,3,0.813961807740584,1.1084015453601903,4.0,0.056259579657701675,0.5108809165074311,0.12772022912685776,0.05280950229905395,0.3276523508240802
8059,BC Hydro,Bridge River 1 Replace Units 1-4 Generators / Governors Project,BC,Public,2024,2024,1,Approved,Approved,1,0,313.0,0.585,,,Energy,Clean Electricity,Yes,EN-CLEL,2,0.21254523108576506,0.323521774794583,4.0,0.01675911424411447,0.13423078434910482,0.033557696087276205,0.013347056176567422,0.08587729308008986
8065,HTEC,H2 Gateway Project ,BC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,830.0,0.785,,,Energy,Low Carbon Fuels,Yes,EN-LCF,3,0.07373075375254565,0.30442166614707683,4.0,0.015777536125827107,0.05054946670185823,0.012637366675464558,0.004579584172269734,0.03216151369002283
8066,Hydra Energy,Prince George Project ,BC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,62.0,0.261,,,Energy,Clean Electricity,Yes,EN-CLEL,0,0.10070784563986054,0.3438202677586979,4.0,0.017801205832257083,0.06754518971681915,0.016886297429204788,0.0063602627026271095,0.04307121891114234
8068,Teralta Hydrogen Solutions,Teralta Hydrogen Project ,BC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,36.0,0.168,,,Energy,Low Carbon Fuels,Yes,EN-LCF,0,0.0295831492874604,0.3653923344007385,4.0,0.01890747006322835,0.025312877597767576,0.006328219399441894,0.001935492340604376,0.015961923494902296
8069,Salish Elements & Xaxli'p First Nation ,Salish Elements Green Hydrogen Production Project,BC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,90.0,0.329,,,Energy,Low Carbon Fuels,Yes,EN-LCF,0,0.0295831492874604,0.3438202677586979,4.0,0.017801205832257083,0.024870371905379073,0.006217592976344768,0.0018891300655011919,0.01567787516942792
8070,Mcleod Lake Indian Band ,Tse'khene Energy Transition Hub ,BC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,5000.0,0.947,,,Energy,Clean Electricity,Yes,EN-CLEL,4,0.1895783982016138,0.2864491914913728,4.0,0.01485301367824543,0.11968824439226644,0.02992206109806661,0.011823402922439243,0.07654230780433556
8071,HTEC,BCH2 Ports Hydrogen Vehicle Demonstration & Commercialized Project,BC,Private,2024,2024,1,Approved,Approved,1,0,22.0,0.109,,,Energy,Low Carbon Fuels,Yes,EN-LCF,0,0.0295831492874604,0.3653923344007385,4.0,0.01890747006322835,0.025312877597767576,0.006328219399441894,0.001935492340604376,0.015961923494902296
8075,Teck Resources Ltd.,Fording River Castle Expansion,BC,Private,2024,2024,1,In Review,In Review,1,0,2300.0,0.906,50.2,-114.86,Mining,Other,No,MIN-OTH,4,0.025010336003991506,0.0966623037104579,4.0,0.005037017685261991,0.0170210086764997,0.004255252169124925,0.0010667353626492826,0.010639299350959532
8076,Galore Creek Mining Corporation (Newmont & Teck),Galore Creek,BC,Private,2024,2024,1,Approved,Approved,1,0,5160.0,0.952,57.13,-131.47,Mining,Other,No,MIN-OTH,4,0.025010336003991506,0.0966623037104579,4.0,0.005037017685261991,0.0170210086764997,0.004255252169124925,0.0010667353626492826,0.010639299350959532
8077,North Coal,Michel Coal,BC,Private,2024,2024,1,In Review,In Review,1,0,350.0,0.603,49.467,-114.67,Mining,Coal,No,MIN-COAL,2,0.007831081995680545,0.1027271167914559,4.0,0.005352204439095898,0.0068395309730466865,0.0017098827432616716,0.0,0.004103718583828012
8078,FPX Nickel Corp.,Baptiste Nickel (Decar),BC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,2871.0,0.919,49.78,-114.73,Mining,Critical Mineral,Yes,MIN-CM,4,0.011820038388287244,0.12130477283927879,4.0,0.006317059159060667,0.009618846696596614,0.0024047116741491535,0.0002911948984843708,0.005887785977351717
8084,Two Utilities,NS-NB Transmission Line,Multi,Private,2024,2024,1,In Review,In Review,1,0,1700.0,0.884,,,Energy,Trans & Distr,No,EN-T&D,4,0.713755813171068,0.7839496467849103,4.0,0.040127101977712076,0.4443043286937256,0.1110760821734314,0.045834129704433534,0.2849162490980088
8088,Atlas Salt,St. Georges Great Atlantic Salt Project,NL,Private,2024,2024,1,Approved,Approved,1,0,480.0,0.671,48.402,-58.529,Mining,Other,No,MIN-OTH,2,0.7185363951110683,0.22980656295068932,4.0,0.011933573661301433,0.4358952665311615,0.10897381663279038,0.04495309413800678,0.2795183975738996
8092,MTC,Mass Timber Manufacturing Plant start up,NS,Private,2024,2024,1,In Review,In Review,1,0,215.0,0.515,,,Forest,Other,Yes,FOR-OTH,1,0.5780722510145921,0.5276416657918258,4.0,0.027188150744091866,0.357718610906392,0.089429652726598,0.036762357437742345,0.22933610951893216
8093,"Torchlight, Municipality of New Glasgow Pictou Landing First nation",District Energy System,NS,Public,2024,2024,1,In Review,In Review,1,0,200.0,0.491,45.5882,-62.645,Forest,Other,Yes,FOR-OTH,1,0.5780722510145921,0.5276416657918258,4.0,0.027188150744091866,0.357718610906392,0.089429652726598,0.036762357437742345,0.22933610951893216
8094,Vyterra / Ledwidge Lumber,Liquid Biofuel manufacturing plant,NS,Private,2024,2024,1,In Review,In Review,1,0,200.0,0.491,,,Forest,Other,Yes,FOR-OTH,1,0.5780722510145921,0.5276416657918258,4.0,0.027188150744091866,0.357718610906392,0.089429652726598,0.036762357437742345,0.22933610951893216
8095,Canadian Gypsum Company Inc. (CGC),Little Narrows Gypsum,NS,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,104.0,0.361,46.001301,-60.958168,Mining,Other,No,MIN-OTH,1,0.31891658776106896,0.14223143280120767,4.0,0.00740279154475354,0.19431106927454278,0.048577767318635695,0.01964179711640894,0.12444336041128924
8106,Nova Scotia Power & WMA,NSP Battery Storage,NS,Private,2024,2024,1,Approved,Approved,1,0,354.0,0.617,,,Energy,"DER, Storage, EV",Yes,EN-DER,2,0.670910316160801,0.3731901126067847,4.0,0.019307051039495815,0.4102690101122789,0.10256725252806972,0.04226817602193909,0.26306867647614296
8107,Ontario Power Generation,Sir Adam Beck Complex Refurbishment,ON,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,1000.0,0.805,43.1491,-79.04442,Energy,Clean Electricity,Yes,EN-CLEL,3,0.9533829837153003,1.0979907428609783,4.0,0.055746166161362076,0.5943282566937249,0.14858206417343123,0.061552459980487036,0.38121793800842974
8108,Ontario Power Generation,R.H. Saunders Refurbishment,ON,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,600.0,0.714,45.00962,-74.78765,Energy,Clean Electricity,Yes,EN-LCF,3,0.9533829837153003,1.1668811827170842,4.0,0.05913834598154388,0.5956851286217977,0.14892128215544942,0.06169462237679327,0.38208892612379586
8115,Potentia Renewables Inc.,Skyview 2 Battery Energy Storage System,ON,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,750.0,0.757,44.14855,-76.84013,Energy,"DER, Storage, EV",Yes,EN-DER,3,0.9296883519278337,1.1668811827170842,4.0,0.05913834598154388,0.5814683495493178,0.14536708738732945,0.060205099792616394,0.37296304964663723
8130,Hydro One,Longwood to Lakeshore Phase 1,ON,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,800.0,0.777,42.95939,-81.62679,Energy,Waste Biomass,Yes,EN-BIO,3,0.9296883519278337,1.1668811827170842,4.0,0.05913834598154388,0.5814683495493178,0.14536708738732945,0.060205099792616394,0.37296304964663723
8131,Hydro One,Longwood to Lakeshore Phase 2,ON,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,800.0,0.777,42.95939,-81.62679,Energy,Waste Biomass,Yes,EN-BIO,3,0.9296883519278337,1.1668811827170842,4.0,0.05913834598154388,0.5814683495493178,0.14536708738732945,0.060205099792616394,0.37296304964663723
8132,Hydro One,Mississagi to Third Line Transmission Line,ON,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,230.0,0.524,46.42,-83.3883,Energy,Trans & Distr,No,EN-T&D,2,0.8746862084847985,0.9881749640432593,4.0,0.05031350946852875,0.5449371288782905,0.13623428221957262,0.056377645068896566,0.34951333535453294
8133,Hydro One,Northeast Power Line (Mississagi to Hanmer Transmissio Line),ON,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,650.0,0.733,46.42,-83.3883,Energy,Trans & Distr,No,EN-T&D,3,0.8831998330808721,0.9298349985557561,4.0,0.04741469235300644,0.5488857767897258,0.13722144419743146,0.05679135342091219,0.3520480074422004
8134,Hydro One,Greater Toronto Area East Line,ON,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,298.0,0.572,43.8524,-79.1139,Energy,Trans & Distr,No,EN-T&D,2,0.8746862084847985,0.9881749640432593,4.0,0.05031350946852875,0.5449371288782905,0.13623428221957262,0.056377645068896566,0.34951333535453294
8135,TBD,Wawa to Porcupine,ON,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,650.0,0.733,47.8851419,-84.546939,Energy,Other,Yes,EN-OTH,3,0.9125777268691351,1.1668811827170842,4.0,0.05913834598154388,0.5712019745140986,0.14280049362852465,0.05912946955354275,0.3663729725298762
8136,Hydro One,St. Thomas Line (including Centennial Transformer Station & Line) ,ON,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,381.0,0.629,42.93962,-81.160509,Energy,Trans & Distr,No,EN-T&D,2,0.8746862084847985,0.9298349985557561,4.0,0.04741469235300644,0.5437776020320816,0.1359444005080204,0.05625615894214576,0.3487690247961073
8137,PUC Transmisison,PUC Tx Project,ON,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,188.0,0.48,46.527383,-84.390652,Energy,Other,Yes,EN-OTH,1,0.9226603601203176,1.2400939656661758,4.0,0.06273000280195262,0.5786882171929716,0.1446720542982429,0.05991381933375391,0.3711784580492845
8144,Onimiskiw Opitciwan,Centrale de cogeneration a la biomasse d'opitciwan,QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,60.2,0.26,,,Energy,Waste Biomass,Yes,EN-BIO,0,0.7754744757585529,0.7788205762350136,4.0,0.03986987115939855,0.4812326339188911,0.12030815847972277,0.04970318783270802,0.3086208554844178
8169,Hydro-Quebec-MRC Domaine du Roy - Premiere Nation des Pekuakamiulnuatsh et Atikamekw de Wemotaci,Parc eolien zone Chamouchouane,QC,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,9000.0,0.974,,,Energy,Clean Electricity,Yes,EN-CLEL,4,0.9177572047062117,0.6488637968717333,4.0,0.03332928735053653,0.5639860377639415,0.14099650944098538,0.05837344030806078,0.3617409987815892
8170,Algonquin Power ,Saint-Damase 2 (Canton MacNider),QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,400.0,0.635,,,Energy,Clean Electricity,Yes,EN-CLEL,2,0.927932641274581,0.6895749892600432,4.0,0.03538301593827853,0.5709127911400599,0.14272819778501497,0.059099171188181435,0.36618734315930845
8171,EDF Renouvelables,Foret Domaniale,QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,590.0,0.714,,,Energy,Other,Yes,EN-OTH,3,0.8768435126621239,0.6895749892600432,4.0,0.03538301593827853,0.5402593139725856,0.1350648284931464,0.055887540319352114,0.3465106045112922
