Unique ID,company,project,province,group,sector,reporting_years,_cost_quintile_bayes,cost_percentile,cleantech,greenfield_flag,FOAK_flag,indigenous_flag_overlay,mpo_flag,overlay_mode,p_bayes,risk_score,risk_score_adj,p_cox_engine,blended_engine,t0_orig,t0_adj,delta_t,knot_before,knot_after,knot_changed,p_cox_cond_status,p_cox_cond_overlay,delta_p_cox_cond,blended_status,blended_overlay,delta_blended,years_remaining_status,years_remaining_overlay,priority_index_status,priority_index_overlay,delta_priority_index,EV_status,EV_overlay,delta_EV
607,Value Creation Inc.,TriStar Advanced (In Situ + Upgrader),AB,Oil & Gas - Downstream,Energy,8,4,0.928,No,0,0,1,0,indigenous_only,0.5291713768222306,0.3895909657818172,0.42855006235999893,0.21040288991100964,0.3697871333666201,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.2645856884111153,0.2645856884111153,0.0,0.25,0.25,1.0583427536444612,1.0583427536444612,0.0,896.9454837136808,896.9454837136808,0.0
629,Sunshine Oilsands Ltd.,West Ells,AB,Oil & Gas - Upstream,Energy,5,4,0.9,No,1,0,1,0,indigenous_only,0.8173739099008351,0.29488496646837753,0.3243734631152153,0.16373230129317184,0.4905531055970035,5.0,4.0,-1.0,4,4,0,0.0,0.0864782355479311,0.0864782355479311,0.40868695495041757,0.4519260727243831,0.04323911777396555,0.25,1.0,1.6347478198016703,0.4519260727243831,-1.1828217470772873,858.2426053958769,949.0447527212045,90.80214732532761
636,Arianne Phosphate inc.,Lac a Paul Phosphate/Apatite mine,QC,Precious Metal,Mining,8,4,0.84,No,1,0,1,0,indigenous_only,0.040091782469389034,0.026530446836547157,0.029183491520201874,0.015958301893426396,0.028025042181407715,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.020045891234694517,0.020045891234694517,0.0,0.25,0.25,0.08018356493877807,0.08018356493877807,0.0,25.55851132423551,25.55851132423551,0.0
643,Search Minerals Inc.,Deep Fox + Foxtrot,NL,Critical Mineral,Mining,8,2,0.647,Yes,1,0,1,0,indigenous_only,0.28299415491678204,0.05536413309797813,0.060900546407775945,0.03301336632864815,0.1580037606227151,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.14149707745839102,0.14149707745839102,0.0,0.25,0.25,0.5659883098335641,0.5659883098335641,0.0,59.68346727194933,59.68346727194933,0.0
644,Ontario Power Generation,New Nuclear Power Plant Darlington Small Modular Reactor Project,ON,Nuclear,Energy,4,4,0.993,Yes,1,1,1,0,indigenous_only,0.9572359608171783,0.11255498012621357,0.12381047813883493,0.06597199642582496,0.5116039786215016,4.0,3.0,-1.0,4,3,1,0.03089736564396317,0.050825228779693865,0.019927863135730695,0.49406666323057075,0.504030594798436,0.009963931567865292,1.0,2.0,0.49406666323057075,0.252015297399218,-0.24205136583135273,10325.993261518928,10534.239431287313,208.2461697683848
648,Northern Graphite,Bissett Creek,ON,Critical Mineral,Mining,8,1,0.418,Yes,1,0,1,0,indigenous_only,0.4007295854765346,0.15629486322239516,0.1719243495446347,0.09041877934771114,0.24557418241212287,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.2003647927382673,0.2003647927382673,0.0,0.25,0.25,0.8014591709530692,0.8014591709530692,0.0,26.868918706201644,26.868918706201644,0.0
649,Husky Oil Operations Ltd.,Saleski' Thermal Oil Sands Project Using CSS,AB,CCUS,Energy,8,2,0.573,Yes,1,1,1,0,indigenous_only,0.8997605671772962,0.1569187135999877,0.1726105849599865,0.09076278887169098,0.4952616780244936,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.4498802835886481,0.4498802835886481,0.0,0.25,0.25,1.7995211343545925,1.7995211343545925,0.0,134.96408507659444,134.96408507659444,0.0
650,TransCanada,Prince Rupert Gas Transmission Project,BC,Trans & Distr,Energy,8,4,0.946,No,1,0,1,0,indigenous_only,0.02787765713321269,0.020706978715016963,0.02277767658651866,0.01247739120276492,0.020177524167988806,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.013938828566606346,0.013938828566606346,0.0,0.25,0.25,0.05575531426642538,0.05575531426642538,0.0,69.69414283303173,69.69414283303173,0.0
684,Osum Oil Sands Corp.,Sepiko Kesik Project,AB,Oil & Gas - Upstream,Energy,8,4,0.921,No,1,0,1,0,indigenous_only,0.8121271970440334,0.2886611872903099,0.31752730601934087,0.1605703883015922,0.4863487926728128,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.4060635985220167,0.4060635985220167,0.0,0.25,0.25,1.6242543940880667,1.6242543940880667,0.0,1299.4035152704535,1299.4035152704535,0.0
688,Graymont Western Canada Inc.,Giscome Quarry and Lime Plant Project,BC,Other,Mining,8,1,0.411,No,1,0,1,0,indigenous_only,0.012004425720937108,0.00861361137090627,0.009474972507996898,0.005209335107791979,0.008606880414364543,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.006002212860468554,0.006002212860468554,0.0,0.25,0.25,0.024008851441874215,0.024008851441874215,0.0,0.780287671860912,0.780287671860912,0.0
692,EDF Renouvelables,Taylor Wind Project,BC,Clean Electricity,Energy,8,3,0.793,Yes,1,0,1,0,indigenous_only,0.08838234053081312,0.02959670012432543,0.032556370136757974,0.017786185498447793,0.053084263014630456,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.04419117026540656,0.04419117026540656,0.0,0.25,0.25,0.17676468106162624,0.17676468106162624,0.0,39.7720532388659,39.7720532388659,0.0
693,Imperial Oil Limited,Aspen' oil sands project (SAGD),AB,Oil & Gas - Upstream,Energy,8,4,0.964,No,1,0,1,0,indigenous_only,0.8121271970440334,0.27632409850372786,0.30395650835410065,0.15426730446068304,0.4831972507523582,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.4060635985220167,0.4060635985220167,0.0,0.25,0.25,1.6242543940880667,1.6242543940880667,0.0,2842.445189654117,2842.445189654117,0.0
707,Port Alberni Harbour Authority,Port Alberni LNG Export Facility,BC,Oil & Gas - Downstream,Energy,5,4,0.872,No,1,0,1,0,indigenous_only,0.0074451816113196324,0.02232349296873318,0.0245558422656065,0.013444876637995429,0.01044502912465753,5.0,4.0,-1.0,4,4,0,0.0,0.006823746313188939,0.006823746313188939,0.0037225908056598162,0.0071344639622542855,0.0034118731565944693,0.25,1.0,0.014890363222639265,0.0071344639622542855,-0.007755899260384979,5.956145289055706,11.415142339606858,5.458997050551152
718,Kitimat Clean Ltd.,Kitimat Clean Oil Refinery,BC,Oil & Gas - Downstream,Energy,8,4,0.994,No,1,0,1,0,indigenous_only,0.007192634213922414,0.019721563133035233,0.021693719446338758,0.0118871535559536,0.009539893884938007,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.003596317106961207,0.003596317106961207,0.0,0.25,0.25,0.014385268427844829,0.014385268427844829,0.0,79.11897635314656,79.11897635314656,0.0
725,Greater Vancouver Regional District,Capilano (Cleveland) Dam Power Plant,BC,Clean Electricity,Energy,8,0,0.328,Yes,1,0,1,0,indigenous_only,0.03580091535374042,0.04746571286346942,0.052212284149816365,0.028371081518768104,0.03208599843625426,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.01790045767687021,0.01790045767687021,0.0,0.25,0.25,0.07160183070748084,0.07160183070748084,0.0,1.6110411909183189,1.6110411909183189,0.0
753,Kruger Energy Inc.,Maselpanik Creek Hydro Project,BC,Clean Electricity,Energy,8,2,0.634,Yes,1,0,1,0,indigenous_only,0.08214215401522039,0.034784584034511165,0.03826304243796228,0.020871106582702414,0.0515066302989614,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.041071077007610195,0.041071077007610195,0.0,0.25,0.25,0.16428430803044078,0.16428430803044078,0.0,16.428430803044076,16.428430803044076,0.0
754,Pacific Coastal Wave Energy Corp.,Wave Energy Project,BC,Clean Electricity,Energy,8,0,0.088,Yes,1,1,1,0,indigenous_only,0.03580091535374042,0.018896951062457416,0.020786646168703158,0.011392961804686408,0.023596938579213415,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.01790045767687021,0.01790045767687021,0.0,0.25,0.25,0.07160183070748084,0.07160183070748084,0.0,0.3580091535374042,0.3580091535374042,0.0
757,Innergex Renewable Energy Inc.,Shovel Creek Hydroelectric Project,BC,Clean Electricity,Energy,5,0,0.177,Yes,1,0,1,0,indigenous_only,0.03702049900490782,0.05533428415455929,0.06086771257001523,0.03299586447523273,0.035008181740070275,5.0,4.0,-1.0,4,4,0,0.0,0.016829093705909126,0.016829093705909126,0.01851024950245391,0.026924796355408474,0.008414546852954563,0.25,1.0,0.07404099800981565,0.026924796355408474,-0.04711620165440717,0.7404099800981565,1.076991854216339,0.3365818741181825
758,Pristine Power Inc./Cheslatta Forest Products,Cheslatta Green Energy Project,BC,Clean Electricity,Energy,8,0,0.203,Yes,1,0,1,0,indigenous_only,0.03580091535374042,0.053891998132912323,0.05928119794620356,0.03214980611189755,0.03397536073281898,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.01790045767687021,0.01790045767687021,0.0,0.25,0.25,0.07160183070748084,0.07160183070748084,0.0,0.8234210531360296,0.8234210531360296,0.0
759,KMC Power,Tamihi Creek Hydro Project,BC,Clean Electricity,Energy,8,0,0.214,Yes,1,0,1,0,indigenous_only,0.03580091535374042,0.05329317438419926,0.058622491822619194,0.03179831310868775,0.03379961423121408,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.01790045767687021,0.01790045767687021,0.0,0.25,0.25,0.07160183070748084,0.07160183070748084,0.0,0.8950228838435106,0.8950228838435106,0.0
764,Highwater Power Corporation Altagas Ltd.,Log Creek Water Power Project,BC,Clean Electricity,Energy,8,0,0.088,Yes,1,0,1,0,indigenous_only,0.03580091535374042,0.06056992308222027,0.0666269153904423,0.036060928187000574,0.035930921770370494,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.01790045767687021,0.01790045767687021,0.0,0.25,0.25,0.07160183070748084,0.07160183070748084,0.0,0.3580091535374042,0.3580091535374042,0.0
782,J.D. Irving,Saint John Pulp Mill Upgrades,NB,Pulp & Paper,Forest,1,3,0.821,No,0,0,1,0,indigenous_only,0.8744299393629313,0.24078399037458922,0.26486238941204815,0.13584387425898414,0.5051369068109577,1.0,0.0,-1.0,2,2,0,0.11923487351016704,0.13034675529499185,0.011111881784824806,0.4968324064365492,0.5023883473289616,0.005555940892412459,4.0,5.0,0.1242081016091373,0.10047766946579233,-0.02373043214334497,546.5156470802041,552.6271820618579,6.11153498165379
783,First Mining Gold Corp.,Springpole Lake Gold Project,ON,Precious Metal,Mining,7,3,0.818,No,1,0,1,0,indigenous_only,0.653543803759616,0.08508501026472741,0.09359351129120015,0.05028388250061977,0.35191384313011786,7.0,6.0,-1.0,4,4,0,0.0,0.0,0.0,0.326771901879808,0.326771901879808,0.0,0.25,0.25,1.307087607519232,1.307087607519232,0.0,348.68088935672995,348.68088935672995,0.0
795,Nouveau Monde Graphite inc.,Uatnan,QC,Critical Mineral,Mining,8,4,0.869,Yes,1,0,1,0,indigenous_only,0.014565243979719299,0.031519625621324085,0.034671588183456496,0.018930765117241233,0.016748004548480265,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.0072826219898596495,0.0072826219898596495,0.0,0.25,0.25,0.029130487959438598,0.029130487959438598,0.0,11.390020792140492,11.390020792140492,0.0
800,Joyce Direct Iron Inc.,Joyce Lake DSO (the Attikamagen Project),NL,Other,Mining,8,2,0.559,No,1,0,1,0,indigenous_only,0.4584145698319536,0.04947890929845625,0.054426800228301875,0.029556446829258953,0.24398550833060628,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.2292072849159768,0.2292072849159768,0.0,0.25,0.25,0.9168291396639072,0.9168291396639072,0.0,61.977649841280126,61.977649841280126,0.0
802,Vulcan Materials Company,Black Point Aggregate Project,NS,Other,Mining,8,0,0.335,No,1,0,1,0,indigenous_only,0.049453581644609355,0.12646076231139072,0.1391068385425298,0.07381452875849481,0.06163405520155209,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.024726790822304678,0.024726790822304678,0.0,0.25,0.25,0.09890716328921871,0.09890716328921871,0.0,2.349045128118944,2.349045128118944,0.0
808,Spartan Delta Inception Exploration Ltd.,Greenview Sour Gas plant,AB,Oil & Gas - Downstream,Energy,8,0,0.214,No,1,0,1,0,indigenous_only,0.3498237281579508,0.5919491918349991,0.651144111018499,0.30157984958265727,0.32570178887030404,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.1749118640789754,0.1749118640789754,0.0,0.25,0.25,0.6996474563159016,0.6996474563159016,0.0,8.74559320394877,8.74559320394877,0.0
817,Focus Graphite inc.,Lac Knife,QC,Critical Mineral,Mining,8,2,0.53,Yes,1,0,1,0,indigenous_only,0.01676847583172887,0.044476677118304685,0.04892434483013516,0.026608473087655793,0.021688474459692332,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.008384237915864436,0.008384237915864436,0.0,0.25,0.25,0.03353695166345774,0.03353695166345774,0.0,1.9853875384766984,1.9853875384766984,0.0
818,Athabasca Oil Corporation,Hangingstone Oil Sands,AB,Oil & Gas - Upstream,Energy,5,3,0.731,No,1,0,1,0,indigenous_only,0.8483604606868275,0.3501125645828433,0.38512382104112763,0.1912733619754231,0.5198169113311253,5.0,4.0,-1.0,4,4,0,0.0,0.1018225882649133,0.1018225882649133,0.42418023034341373,0.4750915244758704,0.05091129413245665,0.25,1.0,1.696720921373655,0.4750915244758704,-1.2216293968977845,271.4753474197848,304.05857566455705,32.58322824477227
841,Canadian Natural Resources Limited,Jackfish,AB,Oil & Gas - Upstream,Energy,8,4,0.842,No,1,0,1,0,indigenous_only,0.8121271970440334,0.31278043370237374,0.34405847707261117,0.1727576686278547,0.492442432835944,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.4060635985220167,0.4060635985220167,0.0,0.25,0.25,1.6242543940880667,1.6242543940880667,0.0,527.8826780786217,527.8826780786217,0.0
857,Bear Head Energy,Bear Head Energy,NS,Oil & Gas - Downstream,Energy,8,4,0.968,No,1,0,1,0,indigenous_only,0.0780325563395633,0.27520362168264206,0.3027239838509063,0.15369250782643218,0.11586253208299774,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.03901627816978165,0.03901627816978165,0.0,0.25,0.25,0.1560651126791266,0.1560651126791266,0.0,312.1302253582532,312.1302253582532,0.0
858,ConocoPhillips Canada,Surmont (ConocoPhillips),AB,Oil & Gas - Upstream,Energy,5,4,0.957,No,1,0,1,0,indigenous_only,0.8173739099008351,0.2782959213307612,0.3061255134638373,0.15527788768735928,0.4863258987940972,5.0,4.0,-1.0,4,4,0,0.0,0.08181816635156669,0.08181816635156669,0.40868695495041757,0.4495960381262009,0.040909083175783345,0.25,1.0,1.6347478198016703,0.4495960381262009,-1.1851517816754693,2452.1217297025055,2697.5762287572056,245.45449905470014
862,Taseko Mines Ltd.,Aley Niobium Project,BC,Critical Mineral,Mining,8,3,0.789,Yes,1,0,1,0,indigenous_only,0.004932988473516115,0.00717891703020325,0.007896808733223576,0.004343548859017554,0.004638268666266834,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.0024664942367580577,0.0024664942367580577,0.0,0.25,0.25,0.00986597694703223,0.00986597694703223,0.0,2.14584998597951,2.14584998597951,0.0
865,Imperial Metals Corporation,Ruddock Creek Zinc-Lead Mine Development Project,BC,Base Metal,Mining,8,1,0.436,No,1,0,1,0,indigenous_only,0.019069728470136455,0.008397623851132442,0.009237386236245686,0.005079042590148131,0.012074385530142293,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.009534864235068228,0.009534864235068228,0.0,0.25,0.25,0.03813945694027291,0.03813945694027291,0.0,1.3796948548143724,1.3796948548143724,0.0
885,Pacific Northern Gas Ltd.,Pacific Northern Gas Pipeline Looping Project,BC,Trans & Distr,Energy,8,4,0.842,No,0,0,1,0,indigenous_only,0.02787765713321269,0.03128277997837793,0.03441105797621573,0.01878985994970772,0.023333758541460206,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.013938828566606346,0.013938828566606346,0.0,0.25,0.25,0.05575531426642538,0.05575531426642538,0.0,18.12047713658825,18.12047713658825,0.0
891,Arctic Canadian Diamond Corp,Ekati (Misery Deep),NT,Other,Mining,7,1,0.408,No,1,0,1,0,indigenous_only,0.2849715661200471,0.11742255794820998,0.129164813743031,0.06872472078156511,0.1768481434508061,7.0,6.0,-1.0,4,4,0,0.0,0.0,0.0,0.14248578306002355,0.14248578306002355,0.0,0.25,0.25,0.5699431322400942,0.5699431322400942,0.0,18.055940915149243,18.055940915149243,0.0
893,PRISM Diversifed Ltd.,Clear Hills Project,AB,Other,Mining,8,2,0.573,No,1,0,1,0,indigenous_only,0.2727921794813521,0.09930270742991348,0.10923297817290484,0.05843623697063882,0.16561420822599546,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.13639608974067605,0.13639608974067605,0.0,0.25,0.25,0.5455843589627042,0.5455843589627042,0.0,40.91882692220281,40.91882692220281,0.0
894,Newmont Goldcorp Corp.,Coffee Gold Mine,YK,Precious Metal,Mining,8,2,0.587,No,1,0,1,0,indigenous_only,0.6258808884434649,0.09790050460213688,0.10769055506235058,0.057635341397704765,0.34175811492058483,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.31294044422173245,0.31294044422173245,0.0,0.25,0.25,1.2517617768869298,1.2517617768869298,0.0,99.20212081828919,99.20212081828919,0.0
896,Uranium Energy Corp,Roughrider Project,SK,Critical Mineral,Mining,1,3,0.732,Yes,1,0,1,0,indigenous_only,0.1336849002273314,0.09568351231825457,0.10525186355008004,0.05636767262257114,0.09502628642495127,1.0,0.0,-1.0,2,2,0,0.049201836133034194,0.05398686202861658,0.004785025895582384,0.0914433681801828,0.09383588112797399,0.002392512947791192,4.0,5.0,0.0228608420450457,0.018767176225594796,-0.004093665819450903,59.43818931711882,60.99332273318309,1.5551334160642725
938,Cedar LNG (partnership between Pembina Pipeline Corporation and Haisla Nation),Cedar LNG,BC,Oil & Gas - Downstream,Energy,8,4,0.945,No,1,0,1,0,indigenous_only,0.007192634213922414,0.020728023450254204,0.022800825795279627,0.012489992591839916,0.009841313402881165,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.003596317106961207,0.003596317106961207,0.0,0.25,0.25,0.014385268427844829,0.014385268427844829,0.0,16.543058692021553,16.543058692021553,0.0
942,Watson Island LNG Corporation,Watson Island LNG,BC,Oil & Gas - Downstream,Energy,8,2,0.557,No,1,0,1,0,indigenous_only,0.00829001992668605,0.03074154789980461,0.03381570268978507,0.018467792005885553,0.013378905966285801,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.004145009963343025,0.004145009963343025,0.0,0.25,0.25,0.0165800398533721,0.0165800398533721,0.0,1.1191526901026168,1.1191526901026168,0.0
943,"Tilbury Jetty Marine Partnership (Fortis, Seaspan, Shell)",Tilbury Marine Jetty,BC,Oil & Gas - Downstream,Energy,8,3,0.821,No,1,0,1,0,indigenous_only,0.008974654914903249,0.023510453987235908,0.0258614993859595,0.014154670457907859,0.011564662686405554,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.0044873274574516245,0.0044873274574516245,0.0,0.25,0.25,0.017949309829806498,0.017949309829806498,0.0,4.936060203196787,4.936060203196787,0.0
956,Altalink,Chapel Rock to Pincher Creek Area Transmission Development,AB,Trans & Distr,Energy,8,2,0.677,No,1,0,1,0,indigenous_only,0.8369547282129735,0.36985374872487736,0.4068391235973651,0.200896327017955,0.5189255276154643,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.4184773641064867,0.4184773641064867,0.0,0.25,0.25,1.673909456425947,1.673909456425947,0.0,209.23868205324337,209.23868205324337,0.0
957,Atrum Coal,Groundhog Project Anthracite Coal Mine,BC,Coal,Mining,8,3,0.714,No,1,0,1,0,indigenous_only,0.002827051130956987,0.006331630210784133,0.006964793231862547,0.0038318879863461497,0.0033294695586515684,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.0014135255654784936,0.0014135255654784936,0.0,0.25,0.25,0.005654102261913974,0.005654102261913974,0.0,0.8481153392870961,0.8481153392870961,0.0
974,Enbridge/ Borealis Inc./ Kitselas First Nation,Lakelse Geothermal Power Plant,BC,Clean Electricity,Energy,8,1,0.388,Yes,1,0,1,0,indigenous_only,0.0997489540319515,0.044659180976111996,0.0491250990737232,0.02671618562557254,0.06323256982876202,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.04987447701597575,0.04987447701597575,0.0,0.25,0.25,0.199497908063903,0.199497908063903,0.0,5.984937241917089,5.984937241917089,0.0
983,Red Willow Wind LP,Red Willow Wind Farm,BC,Clean Electricity,Energy,8,2,0.67,Yes,1,0,1,0,indigenous_only,0.08214215401522039,0.033535536775354126,0.036889090452889545,0.020129260364429524,0.05113570718982496,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.041071077007610195,0.041071077007610195,0.0,0.25,0.25,0.16428430803044078,0.16428430803044078,0.0,19.714116963652895,19.714116963652895,0.0
1023,Nukik Corp.,Kivalliq Hydro Fibre Link,Multi,Clean Electricity,Energy,8,4,0.872,Yes,1,0,1,0,indigenous_only,0.6909831549642882,0.37122302821011693,0.40834533103112863,0.20155952871183103,0.4462713418380596,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.3454915774821441,0.3454915774821441,0.0,0.25,0.25,1.3819663099285764,1.3819663099285764,0.0,552.7865239714306,552.7865239714306,0.0
1034,Fission Uranium Corp.,Patterson Lake South,SK,Critical Mineral,Mining,5,3,0.827,Yes,1,0,1,0,indigenous_only,0.059481767459283845,0.08688152940031017,0.0955696823403412,0.051317880762764445,0.05539982411102415,5.0,4.0,-1.0,4,4,0,0.0,0.026296645494282234,0.026296645494282234,0.029740883729641922,0.04288920647678304,0.01314832274714112,0.25,1.0,0.11896353491856769,0.04288920647678304,-0.07607432844178465,35.00502014978854,50.48059602317364,15.475575873385097
1037,"Western LNG, Nisga'a Nation, Rockies LNG Partners",Ksi Lisims LNG,BC,Oil & Gas - Downstream,Energy,4,4,0.975,No,1,0,1,0,indigenous_only,0.017973547621828234,0.020105888255464117,0.02211647708101053,0.012117396004439174,0.015045471813133704,4.0,3.0,-1.0,4,3,1,0.0055906263051462846,0.009274570118363745,0.0036839438132174607,0.01178208696348726,0.01362405887009599,0.0018419719066087303,1.0,2.0,0.01178208696348726,0.006812029435047995,-0.0049700575284392645,117.8208696348726,136.2405887009599,18.41971906608731
1041,"Energie hydroelectrique Pessamit, Societe en commandite",Centrale hydroelectrique des chutes du six milles,QC,Clean Electricity,Energy,8,0,0.229,Yes,1,0,1,0,indigenous_only,0.6391518221600977,0.24995897248766083,0.2749548697364269,0.14063812354895155,0.3898949728545246,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.31957591108004885,0.31957591108004885,0.0,0.25,0.25,1.2783036443201954,1.2783036443201954,0.0,16.298371465082493,16.298371465082493,0.0
1042,BMC Minerals Ltd.,Kudz Ze Kayah,YK,Other,Mining,7,2,0.676,No,1,0,1,0,indigenous_only,0.5915967985879628,0.08943802575373529,0.09838182832910883,0.05278734831887333,0.32219207345341805,7.0,6.0,-1.0,4,4,0,0.0,0.0,0.0,0.2957983992939814,0.2957983992939814,0.0,0.25,0.25,1.1831935971759255,1.1831935971759255,0.0,146.71600604981478,146.71600604981478,0.0
1045,Northern Energy Solutions (NES),NES Wood Pellet Plant,NB,Other,Forest,8,0,0.275,Yes,1,0,1,0,indigenous_only,0.5356871583013585,0.3774150464997628,0.41515655114973915,0.20455172725027193,0.3701194427758152,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.26784357915067925,0.26784357915067925,0.0,0.25,0.25,1.071374316602717,1.071374316602717,0.0,18.749050540547547,18.749050540547547,0.0
1049,"Energie hydroelectrique Pessamit, Societe en commandite",Centrale hydroelectrique de la chute du quatre milles,QC,Clean Electricity,Energy,8,0,0.108,Yes,1,0,1,0,indigenous_only,0.6391518221600977,0.28264961105899633,0.310914572164896,0.15750493218441253,0.3983283771722551,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.31957591108004885,0.31957591108004885,0.0,0.25,0.25,1.2783036443201954,1.2783036443201954,0.0,7.0306700437610745,7.0306700437610745,0.0
1050,"Manouane Sipi, Societe en commandite",Centrale hydroelectrique Manouane Sipi (Dam B),QC,Clean Electricity,Energy,8,1,0.342,Yes,1,0,1,0,indigenous_only,0.8409069748166482,0.2228529067409284,0.24513819741502124,0.1263969041290416,0.4836519394728449,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.4204534874083241,0.4204534874083241,0.0,0.25,0.25,1.6818139496332964,1.6818139496332964,0.0,42.04534874083241,42.04534874083241,0.0
1051,Fluorspar Holdings PTE Ltd.,St. Lawrence Fluorspar Mine,NL,Precious Metal,Mining,8,2,0.534,No,1,0,1,0,indigenous_only,0.5272531486704733,0.05075151058305017,0.05582666164135519,0.03030500535788394,0.27877907701417864,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.2636265743352367,0.2636265743352367,0.0,0.25,0.25,1.0545062973409467,1.0545062973409467,0.0,65.90664358380917,65.90664358380917,0.0
1057,Pacific Future Energy,Pacific Future Energy Oil Refinery,BC,Oil & Gas - Downstream,Energy,8,4,0.982,No,1,0,1,0,indigenous_only,0.007192634213922414,0.019963431085303927,0.02195977419383432,0.012032058667414192,0.009612346440668303,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.003596317106961207,0.003596317106961207,0.0,0.25,0.25,0.014385268427844829,0.014385268427844829,0.0,45.74515360054656,45.74515360054656,0.0
1067,Sayona Quebec inc.,Authier,QC,Other,Mining,8,1,0.519,No,1,0,1,0,indigenous_only,0.04332064562948212,0.03675827067484845,0.0404340977423333,0.022042192875689093,0.03268141925258561,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.02166032281474106,0.02166032281474106,0.0,0.25,0.25,0.08664129125896423,0.08664129125896423,0.0,4.830251987687256,4.830251987687256,0.0
1077,Cenovus Energy Inc.,Christina Lake,AB,Other,Energy,8,3,0.793,Yes,1,0,1,0,indigenous_only,0.8847519915459945,0.40224077526257257,0.44246485278882985,0.21643620051803503,0.5505940960320148,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.44237599577299724,0.44237599577299724,0.0,0.25,0.25,1.769503983091989,1.769503983091989,0.0,398.1383961956975,398.1383961956975,0.0
1079,Japan Canada Oil Sands Limited (JACOS),Hangingstone,AB,Oil & Gas - Upstream,Energy,8,3,0.828,No,1,0,1,0,indigenous_only,0.8438338844647565,0.31726030446905706,0.3489863349159628,0.1750017530208725,0.5094178187428144,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.42191694223237824,0.42191694223237824,0.0,0.25,0.25,1.687667768929513,1.687667768929513,0.0,506.30033067885387,506.30033067885387,0.0
1082,Cenovus Energy Inc.,Narrows Lake,AB,Clean Electricity,Energy,8,4,0.872,Yes,1,0,1,0,indigenous_only,0.923268325324542,0.37122302821011693,0.40834533103112863,0.20155952871183103,0.5624139270181865,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.461634162662271,0.461634162662271,0.0,0.25,0.25,1.846536650649084,1.846536650649084,0.0,738.6146602596335,738.6146602596335,0.0
1083,Value Creation Inc.,Heartland Upgrader,AB,Oil & Gas - Downstream,Energy,8,4,0.893,No,0,0,1,0,indigenous_only,0.5291713768222306,0.4036911935106207,0.44406031286168285,0.21712502303433812,0.37314819992828435,8.0,7.0,-1.0,4,4,0,0.0,0.0,0.0,0.2645856884111153,0.2645856884111153,0.0,0.25,0.25,1.0583427536444612,1.0583427536444612,0.0,529.1713768222306,529.1713768222306,0.0
