Unique ID,company,project,province,group,sector,reporting_years,_cost_quintile_bayes,cost_percentile,cleantech,greenfield_flag,FOAK_flag,indigenous_flag_overlay,mpo_flag,overlay_mode,p_bayes,risk_score,risk_score_adj,p_cox_engine,blended_engine,t0_orig,t0_adj,delta_t,knot_before,knot_after,knot_changed,p_cox_cond_status,p_cox_cond_overlay,delta_p_cox_cond,blended_status,blended_overlay,delta_blended,years_remaining_status,years_remaining_overlay,priority_index_status,priority_index_overlay,delta_priority_index,EV_status,EV_overlay,delta_EV
100,Alamos Gold Inc.,Lynn Lake (Gordon site),MB,Precious Metal,Mining,7,2,0.651,No,1,0,1,1,both(ind_then_cap),0.4589644562185186,0.09173837853190975,0.10091221638510073,0.054107639617806846,0.25653604791816276,7.0,2.0,-5.0,4,2,1,0.0,0.051819644284469946,0.051819644284469946,0.2294822281092593,0.25539205025149425,0.025909822142234945,0.25,3.0,0.9179289124370372,0.08513068341716475,-0.8327982290198724,99.6710161346946,110.9244291857315,11.253413051036901
114,NWP Coal Canada Ltd.,Crown Mountain Coal Project,BC,Coal,Mining,8,2,0.665,No,1,0,1,1,both(ind_then_cap),0.002610153277558395,0.006654755437089577,0.007320230980798536,0.0040270483565761905,0.003318600817067293,8.0,2.0,-6.0,4,2,1,0.0,0.0038524840957313566,0.0038524840957313566,0.0013050766387791976,0.003231318686644876,0.0019262420478656783,0.25,3.0,0.00522030655511679,0.0010771062288816252,-0.004143200326235165,0.6107758669486645,1.512257145349802,0.9014812784011375
126,Connacher Oil & Gas Ltd.,Great Divide,AB,Oil & Gas - Upstream,Energy,8,3,0.714,No,1,0,1,1,both(ind_then_cap),0.8438338844647565,0.3562109933940591,0.39183209273346503,0.19425838479597346,0.519046134630365,8.0,2.0,-6.0,4,2,1,0.0,0.18666423118229614,0.18666423118229614,0.42191694223237824,0.5152490578235263,0.09333211559114801,0.25,3.0,1.687667768929513,0.17174968594117543,-1.5159180829883376,253.15016533942693,309.14943469411577,55.999269354688835
130,Corporation Lithium Elements Critiques,Rose Lithium-Tantalum Mine,QC,Critical Mineral,Mining,8,3,0.728,Yes,1,0,1,1,both(ind_then_cap),0.01814049977337084,0.03637339144519333,0.04001073058971267,0.0218139349066806,0.01997721734002572,8.0,2.0,-6.0,4,2,1,0.0,0.020876478839769397,0.020876478839769397,0.00907024988668542,0.01950848930657012,0.0104382394198847,0.25,3.0,0.03628099954674168,0.0065028297688567065,-0.029778169777884975,5.533759455866775,11.90212932593843,6.368369870071655
140,Canadian Natural Resources Limited,Pike (Formely Kirby),AB,Oil & Gas - Upstream,Energy,8,4,0.967,No,1,0,1,1,both(ind_then_cap),0.8121271970440334,0.27548331421694894,0.3030316456386439,0.1538360246823235,0.4829816108631784,8.0,2.0,-6.0,4,2,1,0.0,0.14767484600743586,0.14767484600743586,0.4060635985220167,0.4799010215257346,0.07383742300371793,0.25,3.0,1.6242543940880667,0.15996700717524487,-1.464287386912822,3126.6897086195286,3695.2378657481563,568.5481571286277
165,WindRiver Power Corp.,Kinskuch Hydroelectric Project,BC,Clean Electricity,Energy,8,2,0.573,Yes,1,0,1,1,both(ind_then_cap),0.08214215401522039,0.037008136913726716,0.04070895060509939,0.022190351001816433,0.05216625250851841,8.0,2.0,-6.0,4,2,1,0.0,0.02123689462651268,0.02123689462651268,0.041071077007610195,0.051689524320866535,0.01061844731325634,0.25,3.0,0.16428430803044078,0.017229841440288846,-0.14705446659015192,12.321323102283058,15.50685729625996,3.1855341939769026
186,Fortune Minerals Limited,NICO Cobalt-Gold-Bismuth Mine,NT,Precious Metal,Mining,8,3,0.712,No,1,0,1,1,both(ind_then_cap),0.2871126354914788,0.08622647891386837,0.09484912680525522,0.05094099266743224,0.16902681407945552,8.0,2.0,-6.0,4,2,1,0.0,0.048783423679280125,0.048783423679280125,0.1435563177457394,0.16794802958537947,0.024391711839640062,0.25,3.0,0.5742252709829576,0.05598267652845982,-0.5182425944544978,84.5546711522405,98.9213894257885,14.366718273548003
188,Fosthall Creek Power LP,Fosthall Creek Hydropower Project,BC,Clean Electricity,Energy,7,0,0.214,Yes,1,0,1,1,both(ind_then_cap),0.040640835064079305,0.05329317438419926,0.058622491822619194,0.03179831310868775,0.03621957408638353,7.0,2.0,-5.0,4,2,1,0.0,0.03043849801509091,0.03043849801509091,0.020320417532039652,0.03553966653958511,0.015219249007545458,0.25,3.0,0.08128167012815861,0.011846555513195037,-0.06943511461496357,1.0160208766019827,1.7769833269792554,0.7609624503772727
205,Giga Metals Corp. & Mitsubishi Corporation,Turnagain Project,BC,Critical Mineral,Mining,5,4,0.912,Yes,1,0,1,1,both(ind_then_cap),0.004089459372311329,0.006335734417601101,0.006969307859361212,0.003834367074731837,0.003961913223521582,5.0,2.0,-3.0,4,2,1,0.0,0.00366813976184055,0.00366813976184055,0.0020447296861556643,0.003878799567075939,0.001834069880920275,0.25,3.0,0.008178918744622657,0.001292933189025313,-0.006885985555597344,5.033204358956476,9.54785907433578,4.5146547153793035
207,Harvest Operations Corp.,BlackGold Oil Sands Project,AB,Oil & Gas - Upstream,Energy,8,2,0.701,No,1,0,1,1,both(ind_then_cap),0.8329934386661862,0.3609460749355137,0.39704068242906515,0.19656848393828896,0.5147809613022376,8.0,2.0,-6.0,4,2,1,0.0,0.18889496494497915,0.18889496494497915,0.4164967193330931,0.5109442018055828,0.09444748247248963,0.25,3.0,1.6659868773323725,0.17031473393519425,-1.4956721433971782,224.9082284398703,275.90986897501466,51.00164053514436
209,HD Mining International Ltd.,Murray River Coal Project,BC,Coal,Mining,8,3,0.737,No,1,0,1,1,both(ind_then_cap),0.002827051130956987,0.006185417167790704,0.006803958884569776,0.00374356602974546,0.0032853085803512235,8.0,2.0,-6.0,4,2,1,0.0,0.0035812680400505448,0.0035812680400505448,0.0014135255654784936,0.003204159585503766,0.0017906340200252724,0.25,3.0,0.005654102261913974,0.001068053195167922,-0.004586049066746052,0.9442350777396337,2.1403786031165155,1.1961435253768817
238,Karnalyte Resources Inc,Wynyard Potash Project,SK,Precious Metal,Mining,8,3,0.774,No,1,0,1,1,both(ind_then_cap),0.14719826135825156,0.07493395805988781,0.0824273538658766,0.04442016799862469,0.09580921467843813,8.0,2.0,-6.0,4,2,1,0.0,0.04253255972860981,0.04253255972860981,0.07359913067912578,0.09486541054343069,0.021266279864304904,0.25,3.0,0.29439652271650313,0.031621803514476896,-0.2627747192020262,58.06971410583024,74.8488089187668,16.779094812936563
256,NorthWest Copper,Lorraine-Jayjay Copper Mine,BC,Base Metal,Mining,5,1,0.342,No,1,0,1,1,both(ind_then_cap),0.019731015784738647,0.00923899889175768,0.010162898780933448,0.005586498252827754,0.0126587570187832,5.0,2.0,-3.0,4,2,1,0.0,0.005344516623753126,0.005344516623753126,0.009865507892369323,0.012537766204245886,0.002672258311876563,0.25,3.0,0.03946203156947729,0.004179255401415296,-0.035282776168062,0.9865507892369323,1.2537766204245886,0.2672258311876563
283,Mount Hays Wind Farm Limited Partnership,Mount Hays Wind Farm,BC,Clean Electricity,Energy,8,1,0.402,Yes,1,0,1,1,both(ind_then_cap),0.0997489540319515,0.04402857148447161,0.04843142863291878,0.026343953615757254,0.06304645382385438,8.0,2.0,-6.0,4,2,1,0.0,0.025214340826307358,0.025214340826307358,0.04987447701597575,0.06248164742912943,0.012607170413153679,0.25,3.0,0.199497908063903,0.02082721580970981,-0.1786706922541932,6.234309626996969,7.810205928641178,1.5758963016442094
314,Ring of Fire Metals Pty Ltd.,Eagle's Nest (McFaulds Lake),ON,Critical Mineral,Mining,8,3,0.726,Yes,1,0,1,1,both(ind_then_cap),0.3691284748828937,0.11430604618559848,0.12573665080415833,0.06696319932620609,0.2180458371045499,8.0,2.0,-6.0,4,2,1,0.0,0.06415026594064643,0.06415026594064643,0.18456423744144684,0.21663937041177006,0.03207513297032322,0.25,3.0,0.7382569497657874,0.07221312347059002,-0.6660438262951973,112.4734462968177,132.02003232893267,19.546586032114973
329,Northcliff Resources (HDI Mining),Sisson Project,NB,Other,Mining,8,3,0.707,No,1,0,1,1,both(ind_then_cap),0.37938738510148756,0.02527259356747949,0.02779985292422744,0.015207475044725527,0.19729743007310654,8.0,2.0,-6.0,4,2,1,0.0,0.014551818014147178,0.014551818014147178,0.18969369255074378,0.19696960155781737,0.007275909007073589,0.25,3.0,0.7587747702029751,0.0656565338526058,-0.6931182363503693,109.83264798688064,114.04539930197626,4.212751315095616
341,Osum Oil Sands Corp.,Taiga,AB,Oil & Gas - Upstream,Energy,8,4,0.871,No,1,0,1,1,both(ind_then_cap),0.8121271970440334,0.3037009181815048,0.3340710099996553,0.16819076184995996,0.49015897944699666,8.0,2.0,-6.0,4,2,1,0.0,0.1615112397953118,0.1615112397953118,0.4060635985220167,0.4868192184196726,0.0807556198976559,0.25,3.0,1.6242543940880667,0.16227307280655753,-1.4619813212815091,637.5198496795662,764.306172918886,126.78632323931981
344,Agnico Eagle Mines Limited,Hammond Reef,ON,Other,Mining,4,4,0.842,No,1,0,1,1,both(ind_then_cap),0.7171953489084919,0.0830357961674907,0.09133937578423977,0.049103068025697194,0.38314920846709455,4.0,2.0,-2.0,4,2,1,0.022887656682916813,0.04702140048130554,0.02413374379838873,0.37004150279570436,0.3821083746948987,0.012066871899194365,1.0,3.0,0.37004150279570436,0.1273694582316329,-0.24267204456407146,481.0539536344157,496.7408871033683,15.686933468952645
371,Metaux Torngat ltee,Strange Lake / B-Zone,QC,Other,Mining,8,4,0.881,No,1,0,1,1,both(ind_then_cap),0.030723743664143086,0.025448210080337975,0.027993031088371773,0.015312336926695203,0.023018040295419144,8.0,2.0,-6.0,4,2,1,0.0,0.014652192580051127,0.014652192580051127,0.015361871832071543,0.022687968122097106,0.007326096290025563,0.25,3.0,0.06144748732828617,0.007562656040699035,-0.053884831287587136,25.055212958108687,37.00407600714038,11.94886304903169
376,Magneto Investments Limited Partnership,Dumont,QC,Critical Mineral,Mining,8,4,0.854,Yes,1,0,1,1,both(ind_then_cap),0.014565243979719299,0.0320035653768635,0.03520392191454986,0.019218609605202053,0.016891926792460675,8.0,2.0,-6.0,4,2,1,0.0,0.01839163677090605,0.01839163677090605,0.0072826219898596495,0.016478440375312674,0.009195818385453025,0.25,3.0,0.029130487959438598,0.005492813458437558,-0.02363767450100104,10.057300967996175,22.7567261583068,12.699425190310626
390,Seabridge Gold Inc.,Kerr-Sulphurets-Mitchell (KSM),BC,Precious Metal,Mining,8,4,0.971,No,1,0,1,1,both(ind_then_cap),0.011082647599209206,0.004876844479222313,0.005364528927144545,0.002952756344520302,0.007017701971864754,8.0,2.0,-6.0,4,2,1,0.0,0.0028246943781586875,0.0028246943781586875,0.005541323799604603,0.006953670988683947,0.0014123471890793438,0.25,3.0,0.02216529519841841,0.0023178903295613157,-0.019847404868857096,46.33433308277385,58.14381533897969,11.80948225620584
399,Canadian Natural Resources Limited,AOSP Jackpine,AB,Other,Energy,8,4,0.98,Yes,1,0,1,1,both(ind_then_cap),0.8599744071107621,0.3326520871140996,0.3659172958255096,0.18266561323055197,0.521320010170657,8.0,2.0,-6.0,4,2,1,0.0,0.1754739165927507,0.1754739165927507,0.42998720355538106,0.5177241618517564,0.08773695829637534,0.25,3.0,1.7199488142215242,0.17257472061725213,-1.5473740936042721,5159.846442664572,6212.689942221077,1052.8434995565049
404,Skygold Ventures Inc.,Spanish Mountain Copper-Gold Mines,BC,Precious Metal,Mining,4,3,0.762,No,1,0,1,1,both(ind_then_cap),0.034180403778301845,0.006030316960071795,0.006633348656078975,0.0036498671024598472,0.018915135440380846,4.0,2.0,-2.0,4,2,1,0.0016800766103844955,0.0034916241993956376,0.001811547589011142,0.01793024019434317,0.01883601398884874,0.000905773794505571,1.0,3.0,0.01793024019434317,0.006278671329616247,-0.011651568864726923,13.555261586923436,14.24002657556965,0.6847649886462133
413,Spanish Mountain Gold Ltd.,Spanish Mountain Copper-Gold Mines,BC,Precious Metal,Mining,5,3,0.762,No,1,0,1,1,both(ind_then_cap),0.014296756980405315,0.006030316960071795,0.006633348656078975,0.0036498671024598472,0.00897331204143258,5.0,2.0,-3.0,4,2,1,0.0,0.0034916241993956376,0.0034916241993956376,0.0071483784902026575,0.008894190589900475,0.001745812099697818,0.25,3.0,0.02859351396081063,0.0029647301966334917,-0.025628783764177137,5.404174138593209,6.724008085964759,1.3198339473715501
417,Generation Mining Ltd.,Marathon PGM Copper Mine,ON,Other,Mining,5,3,0.793,No,1,0,1,1,both(ind_then_cap),0.5650633322389391,0.08727340315571529,0.09600074347128683,0.051543276643795655,0.3083033044413674,5.0,2.0,-3.0,4,2,1,0.0,0.04936086714160792,0.04936086714160792,0.28253166611946956,0.3072120996902735,0.02468043357080396,0.25,3.0,1.1301266644778782,0.10240403323009117,-1.0277226312477872,253.68518300867171,275.84574431189657,22.160561303224853
422,Suncor Energy Inc.,Lewis,AB,Clean Electricity,Energy,5,4,0.96,Yes,1,0,1,1,both(ind_then_cap),0.9256951885113697,0.33947933061420993,0.37342726367563095,0.18604219454238569,0.5558686915268777,5.0,2.0,-3.0,4,2,1,0.0,0.1787325599782532,0.1787325599782532,0.46284759425568484,0.5522138742448115,0.08936627998912666,0.25,3.0,1.8513903770227393,0.18407129141493717,-1.6673190856078022,2869.655084385246,3423.726020317831,554.0709359325851
427,Sunshine Oilsands Ltd.,Thickwood (Sunshine),AB,Waste Biomass,Energy,8,4,0.888,Yes,1,0,1,1,both(ind_then_cap),0.8860956857971499,0.36523840832410037,0.40176224915651043,0.19865685632372299,0.5423762710604365,8.0,2.0,-6.0,4,2,1,0.0,0.19091182929837947,0.19091182929837947,0.44304784289857496,0.5385037575477647,0.09545591464918973,0.25,3.0,1.7721913715942998,0.17950125251592156,-1.5926901190783782,776.6628686012019,943.9970869812315,167.3342183800296
429,Sunshine Oilsands Ltd.,West Ells,AB,Oil & Gas - Upstream,Energy,8,4,0.92,No,1,0,1,1,both(ind_then_cap),0.8121271970440334,0.2889545568998216,0.3178500125898038,0.16071969918294338,0.48642344811348837,8.0,2.0,-6.0,4,2,1,0.0,0.15430867104953516,0.15430867104953516,0.4060635985220167,0.48321793404678426,0.07715433552476758,0.25,3.0,1.6242543940880667,0.16107264468226143,-1.4631817494058053,1197.8876156399492,1425.4929054380136,227.6052897980644
439,Osisko Metals Inc/Appian,Pine Point,NT,Other,Mining,4,3,0.734,No,1,0,1,1,both(ind_then_cap),0.4357240142829189,0.08432090496582736,0.09275299546241011,0.04984375519695383,0.24278388473993637,4.0,2.0,-2.0,4,2,1,0.02323773129167528,0.04773148141489303,0.02449375012321775,0.2294808727872971,0.24172774784890597,0.012246875061608875,1.0,3.0,0.2294808727872971,0.08057591594963533,-0.14890495683766175,149.91985419194117,157.92073766969025,8.000883477749085
441,Taseko Mines Ltd.,Harmony Gold Mine,BC,Precious Metal,Mining,5,0,0.214,No,1,0,1,1,both(ind_then_cap),0.005524083908886221,0.010521863321959578,0.011574049654155536,0.006359729776061918,0.005941906842474069,5.0,2.0,-3.0,4,2,1,0.0,0.006084357860495659,0.006084357860495659,0.0027620419544431103,0.00580422088469094,0.0030421789302478297,0.25,3.0,0.011048167817772441,0.00193474029489698,-0.009113427522875462,0.1381020977221555,0.290211044234547,0.1521089465123915
442,Teck Resources Ltd.,Highland Valley Copper 2040 (HVC 2040),BC,Base Metal,Mining,2,3,0.754,No,1,0,1,1,both(ind_then_cap),0.04120298998056459,0.00607952114839494,0.0066874732632344345,0.003679593224373723,0.022441291602469157,2.0,1.0,-1.0,2,2,0,0.0032005706746928153,0.003520063799481443,0.0003194931247886279,0.022201780327628703,0.022361526890023017,0.00015974656239431395,3.0,4.0,0.007400593442542901,0.005590381722505754,-0.001810211720037147,16.45151922277287,16.569891425507056,0.1183722027341858
443,Teck Coal Ltd.,Line Creek Coal Mine,BC,Coal,Mining,8,1,0.425,No,1,0,1,1,both(ind_then_cap),0.0032296112530729067,0.008491982962837152,0.009341181259120868,0.005135965969778611,0.004182788611425759,8.0,2.0,-6.0,4,2,1,0.0,0.004913451098382371,0.004913451098382371,0.0016148056265364533,0.004071531175727639,0.0024567255491911855,0.25,3.0,0.006459222506145813,0.0013571770585758796,-0.005102045447569934,0.22607278771510347,0.5700143646018694,0.3439415768867659
444,Conuma Resources Ltd.,Quintette Mine,BC,Precious Metal,Mining,1,2,0.677,No,1,0,1,1,both(ind_then_cap),0.031634316850987665,0.006574129413259301,0.0072315423545852315,0.003978355631444441,0.017806336241216053,1.0,0.0,-1.0,2,2,0,0.003460506709582978,0.00380589806478826,0.0003453913552052823,0.01754741178028532,0.017720107457887962,0.00017269567760264115,4.0,5.0,0.00438685294507133,0.0035440214915775925,-0.0008428314534937378,8.773705890142661,8.860053728943981,0.08634783880131991
460,GoldMining Inc,Yellowknife Gold,NT,Precious Metal,Mining,5,1,0.484,No,1,0,1,1,both(ind_then_cap),0.3227519670990843,0.10869856622859184,0.11956842285145103,0.06378533227238548,0.1932686496857349,5.0,2.0,-3.0,4,2,1,0.0,0.061101479766521916,0.061101479766521916,0.16137598354954216,0.19192672343280312,0.030550739883260958,0.25,3.0,0.6455039341981686,0.06397557447760104,-0.5815283597205676,31.145564825061637,37.041857622531005,5.896292797469368
485,Conuma Coal Resources Ltd.,Wolverine Coal Mine (Hermann Deposit),BC,Coal,Mining,5,0,0.241,No,1,0,1,1,both(ind_then_cap),0.0011229170637215213,0.010237207164090384,0.011260927880499422,0.006188208528573491,0.003655562796147506,5.0,2.0,-3.0,4,2,1,0.0,0.0059202412197686405,0.0059202412197686405,0.0005614585318607607,0.003521579141745081,0.0029601206098843202,0.25,3.0,0.0022458341274430426,0.001173859713915027,-0.0010719744135280157,0.030880219252341835,0.19368685279597944,0.1628066335436376
488,Western Copper and Gold Corporation,Casino Mine,YK,Precious Metal,Mining,8,4,0.932,No,1,0,1,1,both(ind_then_cap),0.5918177600447975,0.06895832787096236,0.0758541606580586,0.040951454651233066,0.31638460734801527,8.0,2.0,-6.0,4,2,1,0.0,0.03920820593895524,0.03920820593895524,0.29590888002239873,0.31551298299187636,0.01960410296947762,0.25,3.0,1.183635520089595,0.10517099433062545,-1.0784645257589696,1070.3024190410163,1141.2104594816167,70.90804044060042
515,Athabasca Oil Corporation,Dover West Clastics,AB,Oil & Gas - Upstream,Energy,6,3,0.73,No,1,0,1,1,both(ind_then_cap),0.831350350343411,0.3504683879178783,0.3855152267096662,0.1914478316705125,0.5113990910069617,6.0,2.0,-4.0,4,2,1,0.0,0.1839506114010241,0.1839506114010241,0.4156751751717055,0.5076504808722175,0.09197530570051204,0.25,3.0,1.662700700686822,0.16921682695740584,-1.493483873729416,255.64023273059888,312.2050457364138,56.564813005814926
522,BURNCO Rock Products Ltd.,BURNCO Aggregate Project (McNab Creek),BC,Other,Mining,8,0,0.253,No,1,0,1,1,both(ind_then_cap),0.004055126347325657,0.010113177766380705,0.011124495543018776,0.0061134646226505,0.005084295484988078,8.0,2.0,-6.0,4,2,1,0.0,0.005848724408158534,0.005848724408158534,0.0020275631736628285,0.004951925377742096,0.002924362204079267,0.25,3.0,0.008110252694651314,0.0016506417925806986,-0.006459610902070615,0.1216537904197697,0.29711552266452573,0.17546173224475603
530,Centermount Coal Limited,Bingay Main Metallurgical Coal,BC,Coal,Mining,6,2,0.67,No,1,0,1,1,both(ind_then_cap),0.0023817377883598155,0.006621041783606765,0.007283145961967442,0.004006687854646085,0.00319421282150295,6.0,2.0,-4.0,4,2,1,0.0,0.0038330044803207564,0.0038330044803207564,0.0011908688941799077,0.0031073711343402857,0.001916502240160378,0.25,3.0,0.004763475576719631,0.0010357903781134286,-0.0037276851986062023,0.5716170692063557,1.491538144483337,0.9199210752769814
533,Granite Creek Copper,Carmacks Copper Project,YK,Base Metal,Mining,8,2,0.588,No,1,0,1,1,both(ind_then_cap),0.6701230987375606,0.09780110823644438,0.10758121906008883,0.057578543369193436,0.363850821053377,8.0,2.0,-6.0,4,2,1,0.0,0.055148097331307766,0.055148097331307766,0.3350615493687803,0.3626355980344342,0.027574048665653883,0.25,3.0,1.3402461974751212,0.12087853267814473,-1.2193676647969764,107.55475734737847,116.40602696905337,8.851269621674902
536,ecoTECH Energy Group (Canada) Inc,Biomass Project - McBride,BC,Waste Biomass,Energy,8,1,0.425,Yes,1,0,1,1,both(ind_then_cap),0.0668474078768165,0.04301184258510639,0.04731302684361703,0.025743505770888575,0.04629545682385254,8.0,2.0,-6.0,4,2,1,0.0,0.024639312789140888,0.024639312789140888,0.03342370393840825,0.0457433603329787,0.012319656394570444,0.25,3.0,0.133694815753633,0.015247786777659566,-0.11844702897597345,4.679318551377156,6.404070446617018,1.7247518952398622
545,Holmes Hydro,Robson Valley Hydroelectric Project,BC,Clean Electricity,Energy,6,1,0.49,Yes,1,0,1,1,both(ind_then_cap),0.09180230755160419,0.04026363894372481,0.044290002838097295,0.024118650053169044,0.05796047880238662,6.0,2.0,-4.0,4,2,1,0.0,0.023083322081153823,0.023083322081153823,0.045901153775802096,0.05744281481637901,0.011541661040576912,0.25,3.0,0.18360461510320839,0.019147604938793004,-0.16445701016441538,9.18023075516042,11.488562963275802,2.3083322081153828
566,MEG Energy Corp.,Surmont (MEG),AB,Clean Electricity,Energy,8,4,0.946,Yes,1,0,1,1,both(ind_then_cap),0.923268325324542,0.3443416025636087,0.3787757628199696,0.18843844252652264,0.5558533839255323,8.0,2.0,-6.0,4,2,1,0.0,0.181045467372011,0.181045467372011,0.461634162662271,0.5521568963482765,0.0905227336860055,0.25,3.0,1.846536650649084,0.18405229878275883,-1.662484351866325,2308.170813311355,2760.7844817413825,452.6136684300277
584,Quicksilver Resources/ Kohlberg Kravis Roberts & Co. L.P. (KKR),Fortune Creek Gas Plant,BC,Oil & Gas - Downstream,Energy,8,3,0.764,No,1,0,1,1,both(ind_then_cap),0.008974654914903249,0.024911897387969638,0.027403087126766604,0.01499206574075651,0.01198336032782988,8.0,2.0,-6.0,4,2,1,0.0,0.01434562809767781,0.01434562809767781,0.0044873274574516245,0.01166014150629053,0.007172814048838905,0.25,3.0,0.017949309829806498,0.0038867138354301764,-0.014062595994376322,3.4103688676632347,8.861707544780803,5.451338677117568
593,Enbridge,Westcoast Connector Gas Transmission Project,BC,Trans & Distr,Energy,8,4,0.965,No,1,0,1,1,both(ind_then_cap),0.02787765713321269,0.02031116371651182,0.022342280088163004,0.012240350956273294,0.020059004044742992,8.0,2.0,-6.0,4,2,1,0.0,0.011711857178967278,0.011711857178967278,0.013938828566606346,0.019794757156089984,0.005855928589483639,0.25,3.0,0.05575531426642538,0.006598252385363328,-0.04915706188106205,103.98366110688333,147.66888838443128,43.68522727754795
606,Treasury Metals Inc.,Goliath Complex,ON,Precious Metal,Mining,7,2,0.598,No,1,0,1,1,both(ind_then_cap),0.6352045899213992,0.10639151310638358,0.11703066441702194,0.06247474025730926,0.3488396650893542,7.0,2.0,-5.0,4,2,1,0.0,0.05984425330318488,0.05984425330318488,0.3176022949606996,0.347524421612292,0.02992212665159244,0.25,3.0,1.2704091798427983,0.115841473870764,-1.1545677059720343,106.39676881183436,116.42068124011783,10.023912428283467
607,Value Creation Inc.,TriStar Advanced (In Situ + Upgrader),AB,Oil & Gas - Downstream,Energy,8,4,0.928,No,0,0,1,1,both(ind_then_cap),0.5291713768222306,0.3895909657818172,0.42855006235999893,0.21040288991100964,0.3697871333666201,8.0,2.0,-6.0,4,2,1,0.0,0.20225993758515914,0.20225993758515914,0.2645856884111153,0.36571565720369487,0.10112996879257957,0.25,3.0,1.0583427536444612,0.1219052190678983,-0.9364375345765629,896.9454837136808,1239.7760779205255,342.8305942068447
629,Sunshine Oilsands Ltd.,West Ells,AB,Oil & Gas - Upstream,Energy,5,4,0.9,No,1,0,1,1,both(ind_then_cap),0.8173739099008351,0.29488496646837753,0.3243734631152153,0.16373230129317184,0.4905531055970035,5.0,2.0,-3.0,4,2,1,0.0,0.1572126702786537,0.1572126702786537,0.40868695495041757,0.4872932900897444,0.07860633513932686,0.25,3.0,1.6347478198016703,0.16243109669658148,-1.4723167231050889,858.2426053958769,1023.3159091884633,165.07330379258633
636,Arianne Phosphate inc.,Lac a Paul Phosphate/Apatite mine,QC,Precious Metal,Mining,8,4,0.84,No,1,0,1,1,both(ind_then_cap),0.040091782469389034,0.026530446836547157,0.029183491520201874,0.015958301893426396,0.028025042181407715,8.0,2.0,-6.0,4,2,1,0.0,0.015270525245222988,0.015270525245222988,0.020045891234694517,0.02768115385730601,0.007635262622611494,0.25,3.0,0.08018356493877807,0.009227051285768671,-0.0709565136530094,25.55851132423551,35.29347116806517,9.734959843829657
643,Search Minerals Inc.,Deep Fox + Foxtrot,NL,Critical Mineral,Mining,8,2,0.647,Yes,1,0,1,1,both(ind_then_cap),0.28299415491678204,0.05536413309797813,0.060900546407775945,0.03301336632864815,0.1580037606227151,8.0,2.0,-6.0,4,2,1,0.0,0.031602443521359436,0.031602443521359436,0.14149707745839102,0.15729829921907074,0.015801221760679718,0.25,3.0,0.5659883098335641,0.05243276640635691,-0.5135555434272072,59.68346727194933,66.34842261060403,6.6649553386547
644,Ontario Power Generation,New Nuclear Power Plant Darlington Small Modular Reactor Project,ON,Nuclear,Energy,4,4,0.993,Yes,1,1,1,1,both(ind_then_cap),0.9572359608171783,0.11255498012621357,0.12381047813883493,0.06597199642582496,0.5116039786215016,4.0,2.0,-2.0,4,2,1,0.03089736564396317,0.06319927610447362,0.03230191046051045,0.49406666323057075,0.510217618460826,0.01615095523025528,1.0,3.0,0.49406666323057075,0.170072539486942,-0.32399412374362874,10325.993261518928,10663.548225831264,337.55496431233587
648,Northern Graphite,Bissett Creek,ON,Critical Mineral,Mining,8,1,0.418,Yes,1,0,1,1,both(ind_then_cap),0.4007295854765346,0.15629486322239516,0.1719243495446347,0.09041877934771114,0.24557418241212287,8.0,2.0,-6.0,4,2,1,0.0,0.08666716729607016,0.08666716729607016,0.2003647927382673,0.24369837638630237,0.04333358364803508,0.25,3.0,0.8014591709530692,0.08123279212876745,-0.7202263788243017,26.868918706201644,32.679952273403146,5.811033567201502
649,Husky Oil Operations Ltd.,Saleski' Thermal Oil Sands Project Using CSS,AB,CCUS,Energy,8,2,0.573,Yes,1,1,1,1,both(ind_then_cap),0.8997605671772962,0.1569187135999877,0.1726105849599865,0.09076278887169098,0.4952616780244936,8.0,2.0,-6.0,4,2,1,0.0,0.08699759587090639,0.08699759587090639,0.4498802835886481,0.4933790815241013,0.04349879793545319,0.25,3.0,1.7995211343545925,0.1644596938413671,-1.6350614405132253,134.96408507659444,148.01372445723038,13.049639380635938
650,TransCanada,Prince Rupert Gas Transmission Project,BC,Trans & Distr,Energy,8,4,0.946,No,1,0,1,1,both(ind_then_cap),0.02787765713321269,0.020706978715016963,0.02277767658651866,0.01247739120276492,0.020177524167988806,8.0,2.0,-6.0,4,2,1,0.0,0.011938724862361028,0.011938724862361028,0.013938828566606346,0.01990819099778686,0.005969362431180514,0.25,3.0,0.05575531426642538,0.006636063665928953,-0.04911925060049643,69.69414283303173,99.5409549889343,29.84681215590257
684,Osum Oil Sands Corp.,Sepiko Kesik Project,AB,Oil & Gas - Upstream,Energy,8,4,0.921,No,1,0,1,1,both(ind_then_cap),0.8121271970440334,0.2886611872903099,0.31752730601934087,0.1605703883015922,0.4863487926728128,8.0,2.0,-6.0,4,2,1,0.0,0.154164754543049,0.154164754543049,0.4060635985220167,0.4831459757935412,0.0770823772715245,0.25,3.0,1.6242543940880667,0.16104865859784706,-1.4632057354902197,1299.4035152704535,1546.0671225393319,246.66360726887842
